Row,Count Codes(Include History) [ACIS VSV],+BM Voltage [ACT VSV],2nd Air Monitor [Actuator Power Supply],2nd Air Monitor [AF Lambda (Bank1 Sensor1)],2nd Air Monitor CMPL [AF Lambda (Bank2 Sensor1)],2nd Air Monitor ENA [AFS Current (Bank1 Sensor1)],4WD Switch [AFS Current (Bank2 Sensor1)],AC Monitor [AFS Voltage (Bank1 Sensor1)],AC Monitor [AFS Voltage (Bank2 Sensor1)],AC Monitor CMPL [All Cylinders Misfire Count],AC Monitor ENA [Atmosphere Pressure],AC Signal [Av Engine Speed of All Cyl],Air/Fuel Heater Duty (Bank1 Sensor1) [Battery Voltage],Air/Fuel Heater Duty (Bank2 Sensor1) [Calculate Load],A/T Oil Temperature 1 [Cancel Switch],A/T Oil Temperature 2 [Catalyst Misfire CylinderCount1],Accel Fully Close Learn Count1 [Catalyst Misfire CylinderCount2],Accel Fully Close Learn Count2 [Catalyst Misfire CylinderCount3],Accel Sens. No.1 Volt % [Catalyst Misfire CylinderCount4],Accel Sens. No.2 Volt % [Catalyst Misfire CylinderCount5],Accel Sensor Out No.1 [Catalyst Misfire CylinderCount6],Accel Sensor Out No.2 [Catalyst Misfire History],Accelerator Idle Position [Catalyst Monitor],Accelerator Position [Catalyst Monitor]
1998,47.843,0,16.078,26,-0.004,0.059,OFF,ECT 5th,NA,OFF,97.812,97.724,14.118,0,Not Avl,0,0,0,0,ON,ON,0,0,1
1999,0,14.115,Not Avl,Compl,Compl,Unable,ON,Not Avl,Compl,Compl,Unable,OFF,38.281,38.281,38.125,38.750,19.531,39.551,15.686,31.765,0.781,1.582,ON,0
2000,OFF,ON,ON,1.001,1.003,0.012,-0.035,3.318,3.239,0,97,51199.219,13.847,23.529,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Avail,Incmpl
2001,Incmpl,Enable,Avail,480.100,311.300,480.100,311.300,ON,Avail,Compl,Enable,74,0,0,0,0,0,0,6,A,0,0,Avail,Incmpl
2002,Incmpl,Enable,OFF,OFF,1483,1025.750,51199.219,51199.219,51199.219,51199.219,51199.219,51199.219,1GRFE ,47.843,Avail,Incmpl,Incmpl,Enable,7.996,ON,OFF,OFF,OFF,ON
2003,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Compl,Enable,OFF,0,15.500,70,ON,13.750,15,0.109,2439,21,21
2004,-3,OFF,0,4.688,5.700,OFF,0,0,71,Avail,Compl,Enable,0,GRN2#  ,2011,ON,0,ACTIVE,ACTIVE,0.957,0.938,0.720,0.155,53.820
2005,48.633,Avail,Compl,Avail,Incmpl,Incmpl,Enable,OBD II (California ARB),OFF,OFF,43.652,0.653,OFF,0,OFF,1st,OFF,OFF,OFF,OFF,OFF,OFF,0,0.781
2006,ON,OFF,1000,0,OFF,OFF,OFF,ON,Gasoline,1.000,OFF,OFF,0.684,ON,0.859,16.078,15,0,0.801,0.801,2.383,0.801,0.918,2.031
2007,47.843,0,16.078,26,-0.004,0.059,OFF,ECT 5th,NA,OFF,97.812,97.856,13.725,0,Not Avl,0,0,0,0,ON,ON,0,0,1
2008,0,14.120,Not Avl,Compl,Compl,Unable,ON,Not Avl,Compl,Compl,Unable,OFF,38.281,38.281,38.125,38.750,19.531,39.551,15.686,31.765,0.781,1.582,ON,0
2009,OFF,ON,ON,0.998,1.003,0,-0.039,3.303,3.235,0,97,51199.219,13.847,23.529,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Avail,Incmpl
2010,Incmpl,Enable,Avail,480.100,311.300,480.100,311.300,ON,Avail,Compl,Enable,74,0,0,0,0,0,0,6,A,0,0,Avail,Incmpl
2011,Incmpl,Enable,OFF,OFF,1483,1022.500,51199.219,51199.219,51199.219,51199.219,51199.219,51199.219,1GRFE ,47.843,Avail,Incmpl,Incmpl,Enable,7.996,ON,OFF,OFF,OFF,ON
2012,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Compl,Enable,OFF,0,15.500,90,ON,13.750,15,0.109,2414,21,21
2013,-3,OFF,0,4.688,5.700,OFF,0,0,71,Avail,Compl,Enable,0,GRN2#  ,2011,ON,0,ACTIVE,ACTIVE,0.957,0.938,0.720,0.155,54.469
2014,48.633,Avail,Compl,Avail,Incmpl,Incmpl,Enable,OBD II (California ARB),OFF,OFF,43.652,0.653,OFF,0,OFF,1st,OFF,OFF,OFF,OFF,OFF,OFF,0,1.562
2015,ON,OFF,1000,0,OFF,OFF,OFF,ON,Gasoline,0.999,OFF,OFF,0.684,ON,0.938,16.078,13,0,0.801,0.801,2.383,0.801,0.918,2.031
2016,47.843,0,16.078,26,-0.004,0.059,OFF,ECT 5th,NA,OFF,97.834,97.966,14.118,0,Not Avl,0,0,0,0,ON,ON,0,0,1
2017,0,14.120,Not Avl,Compl,Compl,Unable,ON,Not Avl,Compl,Compl,Unable,OFF,38.281,38.281,38.125,38.750,19.531,39.551,15.686,31.765,0.781,1.582,ON,0
2018,OFF,ON,ON,1.001,1.000,0.012,-0.047,3.318,3.220,0,97,51199.219,13.828,23.529,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Avail,Incmpl
2019,Incmpl,Enable,Avail,480.100,311.300,480.100,311.300,ON,Avail,Compl,Enable,74,0,0,0,0,0,0,6,A,0,0,Avail,Incmpl
2020,Incmpl,Enable,OFF,OFF,1484,1032.750,51199.219,51199.219,51199.219,51199.219,51199.219,51199.219,1GRFE ,47.843,Avail,Incmpl,Incmpl,Enable,7.996,ON,OFF,OFF,OFF,ON
2021,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Compl,Enable,OFF,0,15.500,108,ON,13.750,15,0.109,2429,21,21
2022,-3,OFF,0,4.688,5.640,OFF,0,0,71,Avail,Compl,Enable,0,GRN2#  ,2011,ON,0,ACTIVE,ACTIVE,0.957,0.938,0.720,0.155,53.820
2023,48.309,Avail,Compl,Avail,Incmpl,Incmpl,Enable,OBD II (California ARB),OFF,OFF,43.774,0.653,OFF,0,OFF,1st,OFF,OFF,OFF,OFF,OFF,OFF,0,1.562
2024,ON,OFF,1000,0,OFF,OFF,OFF,ON,Gasoline,0.999,OFF,OFF,0.684,ON,0.938,16.078,13,0,0.801,0.801,2.383,0.801,0.918,2.031
2025,47.843,0,16.078,26,-0.004,0.059,OFF,ECT 5th,NA,OFF,97.812,97.834,13.725,0,Not Avl,0,0,0,0,ON,ON,0,0,1
2026,0,14.103,Not Avl,Compl,Compl,Unable,ON,Not Avl,Compl,Compl,Unable,OFF,38.281,38.281,38.125,38.750,19.531,39.551,15.686,31.765,0.781,1.582,ON,0
2027,OFF,ON,ON,0.997,0.997,-0.004,-0.055,3.288,3.210,0,97,51199.219,13.847,23.529,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Avail,Incmpl
2028,Incmpl,Enable,Avail,480.100,311.300,480.100,311.300,ON,Avail,Compl,Enable,75,0,0,0,0,0,0,6,A,0,0,Avail,Incmpl
2029,Incmpl,Enable,OFF,OFF,1484,1023.250,51199.219,51199.219,51199.219,51199.219,51199.219,51199.219,1GRFE ,47.843,Avail,Incmpl,Incmpl,Enable,7.996,ON,OFF,OFF,OFF,ON
2030,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Compl,Enable,OFF,0,15.500,127,ON,13.750,15,0.109,2446,21,21
2031,-3,OFF,0,4.688,5.670,OFF,0,0,71,Avail,Compl,Enable,0,GRN2#  ,2011,ON,0,ACTIVE,ACTIVE,0.957,0.938,0.720,0.155,54.469
2032,48.309,Avail,Compl,Avail,Incmpl,Incmpl,Enable,OBD II (California ARB),OFF,OFF,43.536,0.653,OFF,0,OFF,1st,OFF,OFF,OFF,OFF,OFF,OFF,0,0.781
2033,ON,OFF,1000,0,OFF,OFF,OFF,ON,Gasoline,0.998,OFF,OFF,0.684,ON,1.094,16.078,19,0,0.801,0.801,2.383,0.801,0.918,2.031
2034,47.843,0,16.078,26,-0.004,0.059,OFF,ECT 5th,NA,OFF,97.834,97.944,13.725,0,Not Avl,0,0,0,0,ON,ON,0,0,1
2035,0,14.116,Not Avl,Compl,Compl,Unable,ON,Not Avl,Compl,Compl,Unable,OFF,38.281,38.281,38.125,38.750,19.531,39.551,15.686,31.765,0.781,1.582,ON,0
2036,OFF,ON,ON,0.993,0.993,-0.016,-0.066,3.269,3.186,0,97,51199.219,13.847,23.529,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Avail,Incmpl
2037,Incmpl,Enable,Avail,480.100,311.300,480.100,311.300,ON,Avail,Compl,Enable,75,0,0,0,0,0,0,6,A,0,0,Avail,Incmpl
2038,Incmpl,Enable,OFF,OFF,1485,1023.250,51199.219,51199.219,51199.219,51199.219,51199.219,51199.219,1GRFE ,47.843,Avail,Incmpl,Incmpl,Enable,7.996,ON,OFF,OFF,OFF,ON
2039,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Compl,Enable,OFF,0,15.500,147,ON,13.750,15,0.109,2428,21,21
2040,-3,OFF,0,4.688,5.670,OFF,0,0,64,Avail,Compl,Enable,0,GRN2#  ,2011,ON,0,ACTIVE,ACTIVE,0.957,0.938,0.720,0.155,54.469
2041,48.633,Avail,Compl,Avail,Incmpl,Incmpl,Enable,OBD II (California ARB),OFF,OFF,43.774,0.653,OFF,0,OFF,1st,OFF,OFF,OFF,OFF,OFF,OFF,-0.781,0.781
2042,ON,OFF,1000,0,OFF,OFF,OFF,ON,Gasoline,0.999,OFF,OFF,0.684,ON,1.094,16.078,17,0,0.801,0.801,2.383,0.801,0.918,2.031
2043,47.843,0,16.078,26,-0.004,0.059,OFF,ECT 5th,NA,OFF,97.834,97.966,13.725,0,Not Avl,0,0,0,0,ON,ON,0,0,1
2044,0,14.120,Not Avl,Compl,Compl,Unable,ON,Not Avl,Compl,Compl,Unable,OFF,38.281,38.281,38.125,38.750,19.531,39.551,15.686,31.765,0.781,1.582,ON,0
2045,OFF,ON,ON,0.997,0.996,0,-0.059,3.298,3.200,0,97,51199.219,13.847,23.529,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Avail,Incmpl
2046,Incmpl,Enable,Avail,480.100,311.300,480.100,311.300,ON,Avail,Compl,Enable,75,0,0,0,0,0,0,6,A,0,0,Avail,Incmpl
2047,Incmpl,Enable,OFF,OFF,1485,1025,51199.219,51199.219,51199.219,51199.219,51199.219,51199.219,1GRFE ,47.843,Avail,Incmpl,Incmpl,Enable,7.996,ON,OFF,OFF,OFF,ON
2048,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Compl,Enable,OFF,0,15.500,166,ON,13.750,15,0.109,2417,21,21
2049,-3,OFF,0,4.688,5.640,OFF,0,0,64,Avail,Compl,Enable,0,GRN2#  ,2011,ON,0,ACTIVE,ACTIVE,0.957,0.938,0.720,0.155,54.145
2050,48.633,Avail,Compl,Avail,Incmpl,Incmpl,Enable,OBD II (California ARB),OFF,OFF,43.420,0.653,OFF,0,OFF,1st,OFF,OFF,OFF,OFF,OFF,OFF,-0.781,0.781
2051,ON,OFF,1000,0,OFF,OFF,OFF,ON,Gasoline,1.003,OFF,OFF,0.684,ON,1.094,16.078,17,0,0.801,0.801,2.383,0.801,0.918,2.031
2052,47.843,0,16.078,26,-0.004,0.059,OFF,ECT 5th,NA,OFF,97.834,97.922,13.725,0,Not Avl,0,0,0,0,ON,ON,0,0,1
2053,0,14.110,Not Avl,Compl,Compl,Unable,ON,Not Avl,Compl,Compl,Unable,OFF,38.281,38.281,38.125,38.750,19.531,39.551,15.686,31.765,0.781,1.582,ON,0
2054,OFF,ON,ON,0.998,1.001,0,-0.039,3.303,3.230,0,97,51199.219,13.828,23.137,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Avail,Incmpl
2055,Incmpl,Enable,Avail,480.100,311.300,480.100,311.300,ON,Avail,Compl,Enable,75,0,0,0,0,0,0,6,A,0,0,Avail,Incmpl
2056,Incmpl,Enable,OFF,OFF,1485,1036.500,51199.219,51199.219,51199.219,51199.219,51199.219,51199.219,1GRFE ,47.843,Avail,Incmpl,Incmpl,Enable,7.996,ON,OFF,OFF,OFF,ON
2057,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Compl,Enable,OFF,0,15.500,188,ON,13.750,15,0.109,2403,21,21
2058,-3,OFF,0,4.688,5.650,OFF,0,0,64,Avail,Compl,Enable,0,GRN2#  ,2011,ON,0,ACTIVE,ACTIVE,0.957,0.938,0.720,0.175,53.820
2059,48.309,Avail,Compl,Avail,Incmpl,Incmpl,Enable,OBD II (California ARB),OFF,OFF,43.524,0.653,OFF,0,OFF,1st,OFF,OFF,OFF,OFF,OFF,OFF,-0.781,0.781
2060,ON,OFF,1000,0,OFF,OFF,OFF,ON,Gasoline,1.004,OFF,OFF,0.684,ON,1.094,16.078,17,0,0.801,0.801,2.383,0.801,0.918,2.031
2061,47.843,0,16.078,26,-0.004,0.059,OFF,ECT 5th,NA,OFF,97.812,97.724,13.725,0,Not Avl,0,0,0,0,ON,ON,0,0,1
2062,0,14.102,Not Avl,Compl,Compl,Unable,ON,Not Avl,Compl,Compl,Unable,OFF,38.281,38.281,38.125,38.750,19.531,39.551,15.686,31.765,0.781,1.582,ON,0
2063,OFF,ON,ON,1.003,1.002,0.016,-0.039,3.327,3.235,0,97,51199.219,13.847,23.137,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Avail,Incmpl
2064,Incmpl,Enable,Avail,480.200,311.300,480.200,311.300,ON,Avail,Compl,Enable,75,0,0,0,0,0,0,6,A,0,0,Avail,Incmpl
2065,Incmpl,Enable,OFF,OFF,1486,1032,51199.219,51199.219,51199.219,51199.219,51199.219,51199.219,1GRFE ,47.451,Avail,Incmpl,Incmpl,Enable,7.996,ON,OFF,OFF,OFF,ON
2066,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Compl,Enable,OFF,0,15.500,212,ON,13.750,15,0.109,2403,21,21
2067,-3,OFF,0,4.688,5.640,OFF,0,0,57,Avail,Compl,Enable,0,GRN2#  ,2011,ON,0,ACTIVE,ACTIVE,0.957,0.938,0.720,0.175,53.820
2068,48.633,Avail,Compl,Avail,Incmpl,Incmpl,Enable,OBD II (California ARB),OFF,OFF,43.286,0.653,OFF,0,OFF,1st,OFF,OFF,OFF,OFF,OFF,OFF,0,1.562
2069,ON,OFF,1000,0,OFF,OFF,OFF,ON,Gasoline,1.002,OFF,OFF,0.684,ON,1.094,16.078,17,0,0.801,0.801,2.383,0.801,0.918,2.031
2070,47.843,0,16.078,26,-0.004,0.059,OFF,ECT 5th,NA,OFF,97.834,97.944,13.725,0,Not Avl,0,0,0,0,ON,ON,0,0,1
2071,0,14.111,Not Avl,Compl,Compl,Unable,ON,Not Avl,Compl,Compl,Unable,OFF,38.281,38.281,38.125,38.750,19.531,39.551,15.686,31.765,0.781,1.582,ON,0
2072,OFF,ON,ON,0.997,0.999,0,-0.043,3.298,3.225,0,97,51199.219,13.847,23.529,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Avail,Incmpl
2073,Incmpl,Enable,Avail,480.200,311.300,480.200,311.300,ON,Avail,Compl,Enable,75,0,0,0,0,0,0,6,A,0,0,Avail,Incmpl
2074,Incmpl,Enable,OFF,OFF,1486,1027.250,51199.219,51199.219,51199.219,51199.219,51199.219,51199.219,1GRFE ,47.843,Avail,Incmpl,Incmpl,Enable,7.996,ON,OFF,OFF,OFF,ON
2075,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Compl,Enable,OFF,0,15.500,237,ON,13.750,15,0.108,2421,21,21
2076,-3,OFF,0,4.688,5.670,OFF,0,0,57,Avail,Compl,Enable,0,GRN2#  ,2011,ON,0,Not Act,ACTIVE,0.957,0.942,0.720,0.155,53.496
2077,48.633,Avail,Compl,Avail,Incmpl,Incmpl,Enable,OBD II (California ARB),OFF,OFF,43.420,0.653,OFF,0,OFF,1st,OFF,OFF,OFF,OFF,OFF,OFF,-0.781,1.562
2078,ON,OFF,1000,0,OFF,OFF,OFF,ON,Gasoline,1.000,OFF,OFF,0.684,ON,1.094,16.078,17,0,0.801,0.801,2.383,0.801,0.918,2.031
2079,47.843,0,16.078,26,-0.004,0.059,OFF,ECT 5th,NA,OFF,97.812,97.702,13.725,0,Not Avl,0,0,0,0,ON,ON,0,0,1
2080,0,14.102,Not Avl,Compl,Compl,Unable,ON,Not Avl,Compl,Compl,Unable,OFF,38.281,38.281,38.125,38.750,19.531,39.551,15.686,31.765,0.781,1.582,ON,0
2081,OFF,ON,ON,0.996,0.998,0,-0.051,3.293,3.215,0,97,51199.219,13.847,23.137,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Avail,Incmpl
2082,Incmpl,Enable,Avail,480.200,311.300,480.200,311.300,ON,Avail,Compl,Enable,75,0,0,0,0,0,0,6,A,0,0,Avail,Incmpl
2083,Incmpl,Enable,OFF,OFF,1487,1031.250,51199.219,51199.219,51199.219,51199.219,51199.219,51199.219,1GRFE ,47.843,Avail,Incmpl,Incmpl,Enable,7.996,ON,OFF,OFF,OFF,ON
2084,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Compl,Enable,OFF,0,15.500,260,ON,13.750,15,0.108,2399,21,21
2085,-3,OFF,0,4.688,5.640,OFF,0,0,66,Avail,Compl,Enable,0,GRN2#  ,2011,ON,0,ACTIVE,ACTIVE,0.957,0.938,0.720,0.175,54.469
2086,48.633,Avail,Compl,Avail,Incmpl,Incmpl,Enable,OBD II (California ARB),OFF,OFF,43.414,0.653,OFF,0,OFF,1st,OFF,OFF,OFF,OFF,OFF,OFF,-0.781,1.562
2087,ON,OFF,1000,0,OFF,OFF,OFF,ON,Gasoline,1.002,OFF,OFF,0.684,ON,1.094,16.078,17,0,0.801,0.801,2.383,0.801,0.918,2.031
2088,47.843,0,16.078,26,-0.004,0.062,OFF,ECT 5th,NA,OFF,97.834,97.966,13.725,0,Not Avl,0,0,0,0,ON,ON,0,0,1
2089,0,14.100,Not Avl,Compl,Compl,Unable,ON,Not Avl,Compl,Compl,Unable,OFF,38.281,38.281,38.125,38.750,19.531,39.551,15.686,31.765,0.781,1.582,ON,0
2090,OFF,ON,ON,1.000,0.998,0.008,-0.051,3.313,3.215,0,97,51199.219,13.828,23.137,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Avail,Incmpl
2091,Incmpl,Enable,Avail,480.200,311.300,480.200,311.300,ON,Avail,Compl,Enable,75,0,0,0,0,0,0,6,A,0,0,Avail,Incmpl
2092,Incmpl,Enable,OFF,OFF,1487,1023.250,51199.219,51199.219,51199.219,51199.219,51199.219,51199.219,1GRFE ,47.451,Avail,Incmpl,Incmpl,Enable,7.996,ON,OFF,OFF,OFF,ON
2093,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Compl,Enable,OFF,0,15.500,287,ON,13.750,15,0.108,2425,21,21
2094,-3,OFF,0,4.688,5.640,OFF,0,0,66,Avail,Compl,Enable,0,GRN2#  ,2011,ON,0,ACTIVE,ACTIVE,0.957,0.938,0.720,0.175,54.469
2095,48.633,Avail,Compl,Avail,Incmpl,Incmpl,Enable,OBD II (California ARB),OFF,OFF,43.292,0.653,OFF,0,OFF,1st,OFF,OFF,OFF,OFF,OFF,OFF,-0.781,1.562
2096,ON,OFF,1000,0,OFF,OFF,OFF,ON,Gasoline,1.003,OFF,OFF,0.684,ON,1.094,16.078,17,0,0.801,0.801,2.383,0.801,0.918,2.031
2097,47.843,0,16.078,26,-0.004,0.062,OFF,ECT 5th,NA,OFF,97.834,97.900,13.725,0,Not Avl,0,0,0,0,ON,ON,0,0,1
2098,0,14.119,Not Avl,Compl,Compl,Unable,ON,Not Avl,Compl,Compl,Unable,OFF,38.281,38.281,38.125,38.750,19.531,39.551,15.686,31.765,0.781,1.582,ON,0
2099,OFF,ON,ON,0.996,0.995,-0.004,-0.062,3.288,3.196,0,97,51199.219,13.847,23.529,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Avail,Incmpl
2100,Incmpl,Enable,Avail,480.300,311.300,480.300,311.300,ON,Avail,Compl,Enable,75,0,0,0,0,0,0,6,A,0,0,Avail,Incmpl
2101,Incmpl,Enable,OFF,OFF,1488,1021.750,51199.219,51199.219,51199.219,51199.219,51199.219,51199.219,1GRFE ,47.451,Avail,Incmpl,Incmpl,Enable,7.996,ON,OFF,OFF,OFF,ON
2102,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Compl,Enable,OFF,0,15.500,311,ON,13.750,15,0.108,2421,21,21
2103,-3,OFF,0,4.688,5.640,OFF,0,0,60,Avail,Compl,Enable,0,GRN2#  ,2011,ON,0,ACTIVE,ACTIVE,0.957,0.938,0.720,0.175,54.145
2104,48.309,Avail,Compl,Avail,Incmpl,Incmpl,Enable,OBD II (California ARB),OFF,OFF,43.292,0.653,OFF,0,OFF,1st,OFF,OFF,OFF,OFF,OFF,OFF,-0.781,0.781
2105,ON,OFF,1000,0,OFF,OFF,OFF,ON,Gasoline,1.003,OFF,OFF,0.684,ON,1.094,16.078,17,0,0.801,0.801,2.383,0.801,0.918,2.031
2106,47.843,0,16.078,26,-0.004,0.062,OFF,ECT 5th,NA,OFF,97.812,97.746,13.725,0,Not Avl,0,0,0,0,ON,ON,0,0,1
2107,0,14.102,Not Avl,Compl,Compl,Unable,ON,Not Avl,Compl,Compl,Unable,OFF,38.281,38.281,38.125,38.750,19.531,39.551,15.686,31.765,0.781,1.582,ON,0
2108,OFF,ON,ON,0.998,0.996,0,-0.059,3.303,3.200,0,97,51199.219,13.847,23.529,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Avail,Incmpl
2109,Incmpl,Enable,Avail,480.300,311.300,480.300,311.300,ON,Avail,Compl,Enable,75,0,0,0,0,0,0,6,A,0,0,Avail,Incmpl
2110,Incmpl,Enable,OFF,OFF,1488,1025.750,51199.219,51199.219,51199.219,51199.219,51199.219,51199.219,1GRFE ,47.843,Avail,Incmpl,Incmpl,Enable,7.996,ON,OFF,OFF,OFF,ON
2111,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Compl,Enable,OFF,0,15.500,334,ON,13.750,15,0.108,2414,21,21
2112,-3,OFF,0,4.688,5.640,OFF,0,0,60,Avail,Compl,Enable,0,GRN2#  ,2011,ON,0,ACTIVE,ACTIVE,0.957,0.938,0.720,0.175,53.820
2113,48.633,Avail,Compl,Avail,Incmpl,Incmpl,Enable,OBD II (California ARB),OFF,OFF,43.536,0.653,OFF,0,OFF,1st,OFF,OFF,OFF,OFF,OFF,OFF,-0.781,0.781
2114,ON,OFF,1000,0,OFF,OFF,OFF,ON,Gasoline,1.003,OFF,OFF,0.684,ON,1.016,16.078,15,0,0.801,0.801,2.383,0.801,0.918,2.031
2115,47.843,0,16.078,26,-0.004,0.062,OFF,ECT 5th,NA,OFF,97.834,97.922,13.725,0,Not Avl,0,0,0,0,ON,ON,0,0,1
2116,0,14.111,Not Avl,Compl,Compl,Unable,ON,Not Avl,Compl,Compl,Unable,OFF,38.281,38.281,38.125,38.750,19.531,39.551,15.686,31.765,0.781,1.582,ON,0
2117,OFF,ON,ON,0.999,0.999,0.004,-0.043,3.308,3.225,0,97,51199.219,13.828,23.529,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Avail,Incmpl
2118,Incmpl,Enable,Avail,480.300,311.300,480.300,311.300,ON,Avail,Compl,Enable,75,0,0,0,0,0,0,6,A,0,0,Avail,Incmpl
2119,Incmpl,Enable,OFF,OFF,1489,1028,51199.219,51199.219,51199.219,51199.219,51199.219,51199.219,1GRFE ,47.843,Avail,Incmpl,Incmpl,Enable,7.996,ON,OFF,OFF,OFF,ON
2120,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Compl,Enable,OFF,0,15.500,355,ON,13.750,15,0.109,2429,21,21
2121,-3,OFF,0,4.688,5.680,OFF,0,0,51,Avail,Compl,Enable,0,GRN2#  ,2011,ON,0,ACTIVE,ACTIVE,0.957,0.938,0.720,0.175,54.793
2122,48.633,Avail,Compl,Avail,Incmpl,Incmpl,Enable,OBD II (California ARB),OFF,OFF,43.530,0.653,OFF,0,OFF,1st,OFF,OFF,OFF,OFF,OFF,OFF,-0.781,0.781
2123,ON,OFF,1000,0,OFF,OFF,OFF,ON,Gasoline,1.005,OFF,OFF,0.684,ON,1.016,16.078,16,0,0.801,0.801,2.383,0.801,0.918,2.031
2124,47.843,0,16.078,26,-0.004,0.062,OFF,ECT 5th,NA,OFF,97.812,97.724,13.725,0,Not Avl,0,0,0,0,ON,ON,0,0,1
2125,0,14.102,Not Avl,Compl,Compl,Unable,ON,Not Avl,Compl,Compl,Unable,OFF,38.281,38.281,38.125,38.750,19.531,39.551,15.686,31.765,0.781,1.582,ON,0
2126,OFF,ON,ON,1.001,1.000,0.008,-0.051,3.313,3.215,0,97,51199.219,13.847,23.529,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Avail,Incmpl
2127,Incmpl,Enable,Avail,480.300,311.300,480.300,311.300,ON,Avail,Compl,Enable,75,0,0,0,0,0,0,6,A,0,0,Avail,Incmpl
2128,Incmpl,Enable,OFF,OFF,1489,1024,51199.219,51199.219,51199.219,51199.219,51199.219,51199.219,1GRFE ,47.843,Avail,Incmpl,Incmpl,Enable,7.996,ON,OFF,OFF,OFF,ON
2129,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Compl,Enable,OFF,0,15.500,379,ON,13.750,15,0.109,2429,21,21
2130,-3,OFF,0,4.688,5.680,OFF,0,0,51,Avail,Compl,Enable,0,GRN2#  ,2011,ON,0,ACTIVE,ACTIVE,0.957,0.942,0.720,0.175,54.145
2131,48.633,Avail,Compl,Avail,Incmpl,Incmpl,Enable,OBD II (California ARB),OFF,OFF,43.420,0.653,OFF,0,OFF,1st,OFF,OFF,OFF,OFF,OFF,OFF,-0.781,0.781
2132,ON,OFF,1000,0,OFF,OFF,OFF,ON,Gasoline,1.002,OFF,OFF,0.684,ON,1.016,16.078,16,0,0.801,0.801,2.383,0.801,0.918,2.031
2133,47.843,0,16.078,26,-0.004,0.062,OFF,ECT 5th,NA,OFF,97.812,97.702,13.725,0,Not Avl,0,0,0,0,ON,ON,0,0,1
2134,0,14.111,Not Avl,Compl,Compl,Unable,ON,Not Avl,Compl,Compl,Unable,OFF,38.281,38.281,38.125,38.750,19.531,39.551,15.686,31.765,0.781,1.582,ON,0
2135,OFF,ON,ON,0.997,0.998,0,-0.055,3.298,3.210,0,97,51199.219,13.847,23.529,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Avail,Incmpl
2136,Incmpl,Enable,Avail,480.300,311.300,480.300,311.300,ON,Avail,Compl,Enable,75,0,0,0,0,0,0,6,A,0,0,Avail,Incmpl
2137,Incmpl,Enable,OFF,OFF,1489,1028.750,51199.219,51199.219,51199.219,51199.219,51199.219,51199.219,1GRFE ,47.843,Avail,Incmpl,Incmpl,Enable,7.996,ON,OFF,OFF,OFF,ON
2138,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Compl,Enable,OFF,0,15.500,403,ON,13.750,15,0.109,2399,21,21
2139,-3,OFF,0,4.688,5.650,OFF,0,0,51,Avail,Compl,Enable,0,GRN2#  ,2011,ON,0,ACTIVE,ACTIVE,0.957,0.938,0.720,0.175,54.145
