Row,Accelerator Pedal Position (APP) Indicated Angle [%],Air Conditioning (AC) Relay Command,Air Flow Calculated [g/s],Calculated Three Way Catalyst (TWC) Temperature Bank 1 [degree C],Calculated Three Way Catalyst (TWC) Temperature Bank 2 [degree C],Camshaft Position (CMP) Sensor [rpm],Cycles Of Misfire Data,Cylinder 1 Injector Circuit Open Test Status,Cylinder 1 Injector Circuit Short Gnd Test Status,Cylinder 1 Injector Circuit Short Volts Test Status,Cylinder 1 Instrument Cluster (IC) Circuit Open Test Status,Cylinder 1 Instrument Cluster (IC) Circuit Short Gnd Test Status,Cylinder 1 Instrument Cluster (IC) Circuit Short Volts Test Status,Cylinder 2 Injector Circuit Open Test Status,Cylinder 2 Injector Circuit Short Gnd Test Status,Cylinder 2 Injector Circuit Short Volts Test Status,Cylinder 2 Instrument Cluster (IC) Circuit Open Test Status,Cylinder 2 Instrument Cluster (IC) Circuit Short Gnd Test Status,Cylinder 2 Instrument Cluster (IC) Circuit Short Volts Test Status,Cylinder 3 Injector Circuit Open Test Status,Cylinder 3 Injector Circuit Short Gnd Test Status,Cylinder 3 Injector Circuit Short Volts Test Status,Cylinder 3 Instrument Cluster (IC) Circuit Open Test Status,Cylinder 3 Instrument Cluster (IC) Circuit Short Gnd Test Status,Cylinder 3 Instrument Cluster (IC) Circuit Short Volts Test Status,Cylinder 4 Injector Circuit Open Test Status,Cylinder 4 Injector Circuit Short Gnd Test Status,Cylinder 4 Injector Circuit Short Volts Test Status,Cylinder 4 Instrument Cluster (IC) Circuit Open Test Status,Cylinder 4 Instrument Cluster (IC) Circuit Short Gnd Test Status,Cylinder 4 Instrument Cluster (IC) Circuit Short Volts Test Status,Cylinder 5 Injector Circuit Open Test Status,Cylinder 5 Injector Circuit Short Gnd Test Status,Cylinder 5 Injector Circuit Short Volts Test Status,Cylinder 5 Instrument Cluster (IC) Circuit Open Test Status,Cylinder 5 Instrument Cluster (IC) Circuit Short Gnd Test Status,Cylinder 5 Instrument Cluster (IC) Circuit Short Volts Test Status,Cylinder 6 Injector Circuit Open Test Status,Cylinder 6 Injector Circuit Short Gnd Test Status,Cylinder 6 Injector Circuit Short Volts Test Status,Cylinder 6 Instrument Cluster (IC) Circuit Open Test Status,Cylinder 6 Instrument Cluster (IC) Circuit Short Gnd Test Status,Cylinder 6 Instrument Cluster (IC) Circuit Short Volts Test Status,Cylinder 7 Injector Circuit Open Test Status,Cylinder 7 Injector Circuit Short Gnd Test Status,Cylinder 7 Injector Circuit Short Volts Test Status,Cylinder 7 Instrument Cluster (IC) Circuit Open Test Status,Cylinder 7 Instrument Cluster (IC) Circuit Short Gnd Test Status,Cylinder 7 Instrument Cluster (IC) Circuit Short Volts Test Status,Cylinder 8 Injector Circuit Open Test Status,Cylinder 8 Injector Circuit Short Gnd Test Status,Cylinder 8 Injector Circuit Short Volts Test Status,Cylinder 8 Instrument Cluster (IC) Circuit Open Test Status,Cylinder 8 Instrument Cluster (IC) Circuit Short Gnd Test Status,Cylinder 8 Instrument Cluster (IC) Circuit Short Volts Test Status,Cylinder Deactivation Performance Test,Engine Coolant Temperature (ECT) Sensor [degree C],Engine Load [%],Engine Oil Pressure Sensor [kPa],Engine Run Time,Engine Speed [rpm],Fuel Tank Level Remaining [%],Ignition 1 Signal [V],Injector 1 Disabled Due To Misfire,Injector 2 Disabled Due To Misfire,Injector 3 Disabled Due To Misfire,Injector 4 Disabled Due To Misfire,Injector 5 Disabled Due To Misfire,Injector 6 Disabled Due To Misfire,Injector 7 Disabled Due To Misfire,Injector 8 Disabled Due To Misfire,Injector PWM Bank 1 [ms],Injector PWM Bank 2 [ms],Intake Air Temperature (IAT) Sensor [degree C],Malfunction Indicator Lamp (MIL) Requested By DTC,Manifold Absolute Pressure (MAP) Sensor [kPa],Mass Air Flow (MAF) Sensor [g/s],Misfire Current Cylinder 1,Misfire Current Cylinder 2,Misfire Current Cylinder 3,Misfire Current Cylinder 4,Misfire Current Cylinder 5,Misfire Current Cylinder 6,Misfire Current Cylinder 7,Misfire Current Cylinder 8,Misfire History Cylinder 1,Misfire History Cylinder 2,Misfire History Cylinder 3,Misfire History Cylinder 4,Misfire History Cylinder 5,Misfire History Cylinder 6,Misfire History Cylinder 7,Misfire History Cylinder 8,Power Enrichment,Spark [deg],Throttle Position (TP) Indicated Angle [%],Total Misfire [counts],Vehicle Speed Sensor [km/h]
287,15.305,Off,9.445,291,291,643,84,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,56,52.549,320,00:05:35,709.500,98.931,14.467,No,No,No,No,No,No,No,No,4.402,4.597,13,No,51,14.500,0,4,0,0,0,0,70,2,0,16,0,2,0,1,873,4,Inactive,28,23.938,74,0
288,0.500,Off,22.664,291,291,1440,87,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,56,19.216,360,00:05:35,1460.750,98.931,14.343,No,No,No,No,No,No,No,No,3.741,3.696,13,No,43,18.700,0,4,0,0,0,0,71,3,0,16,0,2,0,1,873,4,Inactive,37.500,27.492,74,0
289,0.500,Off,11.977,291,291,1504,92,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,56,10.980,376,00:05:35,1491,98.931,14.368,No,No,No,No,No,No,No,No,1.202,1.142,14,No,23,10.750,0,4,0,0,0,0,71,3,0,16,0,2,0,1,873,4,Inactive,53.500,21.516,74,0
290,0.500,Off,6.531,294,294,1055,93,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,56,12.157,356,00:05:36,1017.750,98.931,14.318,No,No,No,No,No,No,No,No,0.796,0.721,13,No,20,5,0,4,0,0,0,0,71,3,0,16,0,2,0,1,873,4,Inactive,35.500,15.832,74,0
291,0.500,Off,4.672,294,294,679,93,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,56,16.863,332,00:05:36,641.250,98.931,14.318,No,No,No,No,No,No,No,No,1.277,1.217,13,No,23,5.210,0,4,0,0,0,0,71,3,0,16,0,2,0,1,873,4,Inactive,36.500,16.418,74,0
292,0.500,Off,3.852,294,294,465,93,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,56,18.431,328,00:05:37,455.750,98.931,13.845,No,No,No,No,No,No,No,No,1.848,1.773,13,No,30,5.660,0,4,0,0,0,0,71,3,0,16,0,2,0,1,873,4,Inactive,37,17.258,74,0
293,0.500,Off,4.031,294,294,382,93,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,56,23.922,304,00:05:37,372.250,98.931,13.048,No,No,No,No,No,No,No,No,2.870,2.734,14,No,39,7.340,0,4,0,0,0,0,71,3,0,16,0,2,0,1,873,4,Inactive,34.500,19.113,74,0
294,0.500,Off,6.227,294,294,499,94,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,56,20,320,00:05:37,533,98.931,14.368,No,No,No,No,No,No,No,No,2.629,2.494,13,No,41,6.310,0,4,0,0,0,0,73,3,0,16,0,2,0,1,873,4,Inactive,33,17.824,74,0
295,0.500,Off,6.406,294,294,602,96,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,56,16.863,332,00:05:38,613.750,98.931,14.293,No,No,No,No,No,No,No,No,1.998,1.893,13,No,35,5.370,0,4,0,0,0,0,73,3,0,16,0,2,0,1,873,4,Inactive,19,16.555,74,0
296,0.500,Off,4.812,294,294,503,98,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,56,18.039,328,00:05:38,505,98.931,14.168,No,No,No,No,No,No,No,No,2.043,1.908,14,No,34,5.660,0,4,0,0,0,0,75,3,0,16,0,2,0,1,873,4,Inactive,30.500,17.258,74,0
297,0.500,Off,4.805,294,294,400,99,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,56,22.745,320,00:05:39,394.500,98.931,13.720,No,No,No,No,No,No,No,No,2.659,2.509,13,No,40,6.840,0,4,0,0,0,0,75,3,0,16,0,2,0,1,873,4,Inactive,31.500,18.684,74,0
298,0.500,Off,6.594,294,294,552,1,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,56,20,332,00:05:39,565.500,98.931,14.244,No,No,No,No,No,No,No,No,2.569,2.464,13,No,41,6.270,0,0,0,0,0,0,0,0,0,20,0,2,0,1,948,7,Inactive,29,17.980,82,0
299,0.500,Off,6.117,294,294,591,3,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,56,18.039,340,00:05:39,592,98.931,14.343,No,No,No,No,No,No,No,No,2.043,1.953,13,No,36,5.600,0,0,1,0,0,0,1,0,0,20,0,2,0,1,948,7,Inactive,23.500,17.258,82,0
300,1.047,Off,5.531,293,293,524,4,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,56,18.039,332,00:05:40,527.750,98.931,14.318,No,No,No,No,No,No,No,No,2.058,1.953,14,No,35,5.640,0,0,1,0,0,0,1,0,0,20,0,2,0,1,948,7,Inactive,30.500,17.258,82,0
301,5.793,Off,5.844,293,293,517,6,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,56,23.137,332,00:05:40,494.250,98.931,14.044,No,No,No,No,No,No,No,No,2.419,2.284,14,No,37,7.260,0,2,1,0,0,0,3,0,0,20,0,2,0,1,948,7,Inactive,30.500,19.113,82,0
302,8.176,Off,6.906,293,293,563,8,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,56,29.804,332,00:05:41,602.250,98.931,14.393,No,No,No,No,No,No,No,No,2.960,2.809,14,No,42,9.200,0,2,1,0,0,0,5,0,0,20,0,2,0,1,948,7,Inactive,31,20.676,82,0
303,10.891,Off,11.648,293,293,848,10,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,56,36.078,344,00:05:41,888.750,98.931,14.417,No,No,No,No,No,No,No,No,3.065,2.930,13,No,43,12.620,0,2,1,0,0,0,7,0,0,20,0,2,0,1,948,7,Inactive,32.500,22.668,82,0
304,10.891,Off,13.148,293,293,1104,14,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,56,32.157,360,00:05:41,1109.750,98.931,14.393,No,No,No,No,No,No,No,No,2.479,2.359,14,No,37,13.460,0,2,1,0,0,0,7,0,0,20,0,2,0,1,948,7,Inactive,37.500,23.371,82,0
305,10.891,Off,13.633,296,296,1204,18,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,56,30.980,364,00:05:42,1220,98.931,14.443,No,No,No,No,No,No,No,No,2.404,2.284,14,No,35,14.790,0,2,3,0,0,0,7,0,0,20,0,2,0,1,948,7,Inactive,42.500,24.074,82,0
306,10.891,Off,14.367,296,296,1351,22,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,56,29.020,372,00:05:42,1358.250,98.931,14.393,No,No,No,No,No,No,No,No,2.314,2.209,14,No,33,15.590,0,2,3,0,0,0,9,0,0,20,0,2,0,1,948,7,Inactive,44,24.660,82,0
307,10.891,Off,14.523,300,300,1449,27,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,56,28.235,376,00:05:43,1457,98.931,14.393,No,No,No,No,No,No,No,No,2.284,2.178,14,No,31,16.430,0,2,3,0,0,0,11,0,0,20,0,2,0,1,948,7,Inactive,45,24.934,82,0
308,10.891,Off,14.672,300,300,1570,32,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,56,27.059,376,00:05:43,1574.750,98.931,14.393,No,No,No,No,No,No,No,No,2.209,2.088,14,No,30,16.900,0,2,3,0,0,0,11,0,0,20,0,2,0,1,948,7,Inactive,46,25.227,82,0
309,10.891,Off,15.422,300,300,1655,37,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,56,27.059,384,00:05:43,1655.500,98.931,14.417,No,No,No,No,No,No,No,No,2.178,2.058,14,No,29,17.830,0,2,3,0,0,0,11,0,0,20,0,2,0,1,948,7,Inactive,46.500,25.637,82,0
310,10.891,Off,15.875,304,304,1710,43,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,56,26.667,384,00:05:44,1713,98.931,14.393,No,No,No,No,No,No,No,No,2.163,2.043,14,No,29,18.460,0,2,3,0,0,0,13,0,0,20,0,2,0,1,948,7,Inactive,47,25.793,82,0
311,10.891,Off,16.633,304,304,1786,49,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,56,26.275,384,00:05:44,1789.250,98.931,14.318,No,No,No,No,No,No,No,No,2.163,2.043,14,No,29,19.080,0,2,3,0,0,0,17,0,0,20,0,2,0,1,948,7,Inactive,47,26.066,82,0
312,10.891,Off,17.828,309,309,1868,55,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,56,25.882,388,00:05:45,1873.250,98.931,14.318,No,No,No,No,No,No,No,No,2.118,2.013,14,No,29,19.830,0,2,3,0,0,0,17,0,0,20,0,2,0,1,948,7,Inactive,48,26.359,82,0
313,10.891,Off,18.594,309,309,1943,61,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,56,25.490,392,00:05:45,1943.250,98.931,14.318,No,No,No,No,No,No,No,No,2.103,1.998,14,No,29,20.100,0,2,3,0,0,0,17,0,0,20,0,2,0,1,948,7,Inactive,48.500,26.633,82,0
314,10.715,Off,19.539,309,309,2012,68,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,56,25.882,392,00:05:45,2011.750,98.931,14.318,No,No,No,No,No,No,No,No,2.133,2.028,14,No,29,21.250,0,2,3,0,0,0,17,0,0,20,0,2,0,1,948,7,Inactive,47.500,27.062,82,0
315,10.344,Off,20.203,315,315,2090,75,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,56,25.490,400,00:05:46,2091,98.931,14.318,No,No,No,No,No,No,No,No,2.133,2.028,14,No,29,22.020,0,2,3,0,0,0,17,0,0,20,0,2,0,1,948,7,Inactive,48,27.355,82,0
316,10.031,Off,19.773,315,315,2151,82,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,56,24.706,404,00:05:46,2149.500,98.931,14.318,No,No,No,No,No,No,No,No,2.043,1.923,14,No,27,21.790,0,2,3,0,0,0,17,0,0,20,0,2,0,1,948,7,Inactive,49.500,27.199,82,0
317,5.598,Off,18.141,321,321,2161,89,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,56,21.961,404,00:05:47,2163,98.931,14.318,No,No,No,No,No,No,No,No,1.848,1.758,14,No,25,19.600,0,2,3,0,0,0,19,0,0,20,0,2,0,1,948,7,Inactive,52.500,26.496,82,0
318,1.867,Off,15.680,321,321,2083,96,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,56,19.216,404,00:05:47,2079.250,98.931,14.268,No,No,No,No,No,No,No,No,1.638,1.547,14,No,23,17.020,0,2,3,0,0,0,19,0,0,20,0,2,0,1,948,7,Inactive,55.500,25.363,82,0
319,1.203,Off,13.352,321,321,1932,2,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,56,7.843,400,00:05:47,1919,98.931,14.268,No,No,No,No,No,No,No,No,1.142,1.007,14,No,18,6.940,0,0,0,0,0,0,0,0,0,22,3,2,0,1,967,7,Inactive,52,20.246,24,0
320,0.500,Off,6.664,323,323,1403,2,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,56,8.627,380,00:05:48,1387.250,98.931,14.268,No,No,No,No,No,No,No,No,0.631,0.601,14,No,15,4.840,0,0,0,0,0,0,0,0,0,22,3,2,0,1,967,7,Inactive,33,15.266,24,0
321,0.500,Off,4.945,323,323,887,2,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,56,13.725,352,00:05:48,869.750,98.931,14.218,No,No,No,No,No,No,No,No,0.947,0.901,14,No,18,4.820,0,0,0,0,0,0,0,0,0,22,3,2,0,1,967,7,Inactive,13,15.129,24,0
322,0.500,Off,3.602,323,323,548,2,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,56,16.471,324,00:05:49,515.500,98.931,13.696,No,No,No,No,No,No,No,No,1.517,1.442,14,No,23,5,0,0,0,0,0,0,0,0,0,22,3,2,0,1,967,7,Inactive,30.500,15.695,24,0
323,0.500,Off,3.062,323,323,354,2,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,56,23.137,312,00:05:49,359.500,98.931,12.849,No,No,No,No,No,No,No,No,2.734,2.374,14,No,34,6.660,0,0,0,0,0,0,0,0,0,22,3,2,0,1,967,7,Inactive,30.500,18.820,24,0
324,0.500,Off,4.953,323,323,386,2,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,56,28.235,308,00:05:49,401.750,98.931,12.724,No,No,No,No,No,No,No,No,3.936,3.741,14,No,46,8.640,0,0,0,0,0,0,0,0,0,22,3,2,0,1,967,7,Inactive,27.500,20.109,24,0
325,0.500,Off,8.758,323,323,742,2,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,56,17.255,340,00:05:50,751.500,98.931,13.172,No,No,No,No,No,No,No,No,2.374,2.254,14,No,37,5.580,0,0,0,0,0,0,0,0,0,22,3,2,0,1,967,7,Inactive,2.500,16.984,24,0
326,0.500,Off,5.969,323,323,635,3,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,56,16.863,336,00:05:50,634,98.931,13.820,No,No,No,No,No,No,No,No,1.818,1.713,14,No,30,5.120,0,0,0,0,0,0,0,0,0,22,3,2,0,1,967,7,Inactive,14,16.262,24,0
327,0.500,Off,4.680,323,323,529,5,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,56,16.863,328,00:05:51,521.750,98.931,14.094,No,No,No,No,No,No,No,No,1.938,1.848,14,No,31,5.220,0,0,0,0,0,0,0,0,0,22,3,2,0,1,967,7,Inactive,30.500,16.418,24,0
328,0.500,Off,3.953,323,323,411,6,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,56,21.569,320,00:05:51,426.250,98.931,13.621,No,No,No,No,No,No,No,No,2.419,2.419,14,No,36,6.670,0,0,0,0,0,0,2,0,0,22,3,2,0,1,967,7,Inactive,31.500,18.547,24,0
