Row,* Park/Neutral Position (PNP) Switch (If Equipped),Accelerator Pedal Position (APP) Indicated Angle [%],Air Conditioning (AC) Relay Command,Air Flow Calculated [g/s],Ambient Air Temperature [degree C],Barometric Pressure (BARO) [kPa],Brake Pedal Position (BPP) Signal,Cold Startup,Cruise Control Active,Deceleration Fuel Cutoff,Desired Idle Speed [rpm],Engine Control (EC) Ignition Relay Command,Engine Control (EC) Ignition Relay Feedback Signal [V],Engine Coolant Temperature (ECT) Sensor [degree C],Engine Load [%],Engine Oil Level Switch,Engine Oil Pressure Sensor [kPa],Engine Run Time,Engine Speed [rpm],Evaporative Emission (EVAP) Purge Solenoid Command [%],Evaporative Emission (EVAP) Vent Solenoid Command,Fuel Pump Relay Circuit Open Test Status,Fuel Pump Relay Circuit Short Gnd Test Status,Fuel Pump Relay Circuit Short Volts Test Status,Fuel Pump Relay Command,Fuel Tank Level Remaining [%],Fuel Tank Pressure Sensor [mmHg],Fuel Trim Cell,Heated Oxygen Sensor (HO2S) Bank 1 Sensor 1 [mV],Heated Oxygen Sensor (HO2S) Bank 1 Sensor 2 [mV],Heated Oxygen Sensor (HO2S) Bank 2 Sensor 1 [mV],Heated Oxygen Sensor (HO2S) Bank 2 Sensor 2 [mV],Ignition 1 Signal [V],Ignition Accessory Signal,Ignition Off Time [min],Injector PWM Bank 1 [ms],Injector PWM Bank 2 [ms],Intake Air Temperature (IAT) Sensor [degree C],Intake Manifold Pressure [kPa],Long Term Fuel Trim (FT) Bank 1 [%],Long Term Fuel Trim (FT) Bank 2 [%],Loop Status,Malfunction Indicator Lamp (MIL) Circuit Open Test Status,Malfunction Indicator Lamp (MIL) Circuit Short Gnd Test Status,Malfunction Indicator Lamp (MIL) Circuit Short Volts Test Status,Malfunction Indicator Lamp (MIL) Command,Malfunction Indicator Lamp (MIL) Requested By DTC,Manifold Absolute Pressure (MAP) Sensor [kPa],Mass Air Flow (MAF) Sensor [g/s],Power Enrichment,Short Term Fuel Trim (FT) Bank 1 [%],Short Term Fuel Trim (FT) Bank 2 [%],Spark [deg],Throttle Position (TP) Indicated Angle [%],Vehicle Speed Sensor [km/h],Warm-Ups Since DTC Cleared [counts],Warm-Ups w/o Emission Faults,Warm-Ups w/o Non-Emission Faults
510,In Gear,0.500,Off,7.094,5,98,Applied,No,Inactive,Inactive,624,Off,13.600,92,15.686,OK,344,00:12:57,1011.750,25.098,Not Venting,Not Run,OK,Not Run,Off,12.657,-6.136,7,0,0,776.910,755.208,13.746,Off,50283,1.247,1.277,7,75,-13.281,-15.625,Open,Not Run,Not Run,OK,On,Yes,23,6.280,Inactive,-4.688,-0.781,19.500,17.688,64,3,0,0
511,In Gear,0.500,Off,6.617,5,98,Applied,No,Inactive,Inactive,624,Off,13.600,92,15.294,OK,340,00:12:58,973.750,23.137,Not Venting,Not Run,OK,Not Run,Off,11.480,-5.515,7,0,0,724.826,750.868,13.696,Off,50283,1.337,1.202,7,75,-13.281,-15.625,Open,Not Run,Not Run,OK,On,Yes,22,6.120,Inactive,2.344,-3.906,19,17.551,63,3,0,0
512,In Gear,0.500,Off,6.281,5,98,Released,No,Inactive,Inactive,624,Off,13.600,92,16.471,OK,332,00:12:58,943.750,22.745,Not Venting,Not Run,OK,Not Run,Off,9.520,-4.858,7,0,0,755.208,750.868,13.720,Off,50283,1.292,1.202,7,76,-13.281,-15.625,Open,Not Run,Not Run,OK,On,Yes,23,6.110,Inactive,-2.344,-7.031,19.500,17.395,62,3,0,0
513,In Gear,0.500,Off,6.219,5,98,Released,No,Inactive,Inactive,624,Off,13.600,92,17.255,OK,336,00:12:58,926.250,22.745,Not Venting,Not Run,OK,Not Run,Off,6.775,-4.241,7,0,0,664.062,755.208,13.746,Off,50283,1.307,1.202,7,75,-13.281,-15.625,Open,Not Run,Not Run,OK,On,Yes,23,6.120,Inactive,-3.125,-7.812,20.500,17.395,62,3,0,0
514,In Gear,12.941,Off,8.086,5,98,Released,No,Inactive,Inactive,624,Off,13.600,92,31.765,OK,340,00:12:59,950.500,25.490,Not Venting,Not Run,OK,Not Run,Off,5.598,-3.942,0,0,0,230.035,750.868,13.746,Off,50283,2.088,2.224,7,71,-8.594,-9.375,Open,Not Run,Not Run,OK,On,Yes,26,11.760,Inactive,-6.250,-8.594,24.500,23.371,62,3,0,0
515,In Gear,15.949,Off,25.219,5,98,Released,No,Inactive,Inactive,624,Off,13.600,92,66.275,OK,356,00:12:59,1279.500,88.627,Not Venting,Not Run,OK,Not Run,Off,4.029,-3.499,0,0,0,47.743,755.208,13.746,Off,50283,4.898,4.868,7,47,-8.594,-9.375,Open,Not Run,Not Run,OK,On,Yes,49,33.650,Inactive,0.781,1.562,26,31.750,63,3,0,0
516,In Gear,19.660,Off,46.242,5,98,Released,No,Inactive,Inactive,624,Off,13.700,92,72.941,OK,364,00:12:59,1605,100,Not Venting,Not Run,OK,Not Run,Off,5.206,-3.535,1,0,0,815.972,737.847,13.770,Off,50283,7.797,7.737,7,24,-2.344,-3.125,Open,Not Run,Not Run,OK,On,Yes,74,47.120,Inactive,5.469,7.812,25.500,35.461,63,3,0,0
517,In Gear,17.141,Off,46.609,5,98,Released,No,Inactive,Inactive,624,Off,13.700,92,68.627,OK,376,00:13:00,1665.750,100,Not Venting,Not Run,OK,Not Run,Off,7.167,-3.906,1,0,0,828.993,742.188,13.795,Off,50283,7.302,6.851,7,26,-2.344,-3.125,Open,Not Run,Not Run,OK,On,Yes,72,45.830,Inactive,-2.344,-1.562,26,34.875,64,3,0,0
518,In Gear,0.500,Off,31.133,5,98,Released,No,Inactive,Inactive,624,Off,13.700,92,37.647,OK,372,00:13:00,1561.500,100,Not Venting,Not Run,OK,Not Run,Off,8.735,-4.349,1,0,0,798.611,742.188,13.795,Off,50283,4.162,4.132,7,40,-2.344,-3.125,Open,Not Run,Not Run,OK,On,Yes,60,24.850,Inactive,4.688,3.906,30.500,23.801,65,3,0,0
519,In Gear,0.500,Off,16.648,5,98,Released,No,Inactive,Inactive,624,Off,13.700,92,30.196,OK,356,00:13:01,1250.750,85.882,Not Venting,Not Run,OK,Not Run,Off,9.912,-4.853,7,0,0,43.403,742.188,13.795,Off,50283,2.779,2.764,7,58,-13.281,-15.625,Open,Not Run,Not Run,OK,On,Yes,40,14.890,Inactive,4.688,4.688,39,22.805,65,3,0,0
520,In Gear,0.500,Off,14.133,5,98,Released,No,Inactive,Inactive,624,Off,13.700,92,26.275,OK,356,00:13:01,1239.750,76.078,Not Venting,Not Run,OK,Not Run,Off,10.696,-5.297,7,0,0,646.701,742.188,13.820,Off,50283,2.539,2.539,7,63,-13.281,-15.625,Open,Not Run,Not Run,OK,On,Yes,35,12.970,Inactive,7.812,9.375,29.500,22.805,66,3,0,0
521,In Gear,0.500,Off,12.953,5,98,Released,No,Inactive,Inactive,624,Off,13.700,92,23.922,OK,352,00:13:01,1232.500,71.765,Not Venting,Not Run,OK,Not Run,Off,11.088,-5.607,7,0,0,868.056,742.188,13.795,Off,50283,2.148,2.088,7,65,-12.500,-15.625,Open,Not Run,Not Run,OK,On,Yes,33,11.620,Inactive,0.781,10.156,32.500,21.105,66,3,0,0
522,In Gear,0.500,Off,11.469,5,98,Released,No,Inactive,Inactive,624,Off,13.700,92,23.137,OK,348,00:13:02,1195.750,58.824,Not Venting,Not Run,OK,Not Run,Off,11.088,-5.773,7,0,0,842.014,742.188,13.795,Off,50283,1.908,1.893,7,68,-12.500,-15.625,Open,Not Run,Not Run,OK,On,Yes,30,11.050,Inactive,-0.781,1.562,33,21.242,66,3,0,0
523,In Gear,0.500,Off,10.188,5,98,Released,No,Inactive,Inactive,624,Off,13.600,92,20,OK,344,00:13:02,1180.250,47.451,Not Venting,Not Run,OK,Not Run,Off,10.696,-5.764,7,0,0,815.972,742.188,13.795,Off,50283,1.608,1.593,7,70,-12.500,-15.625,Open,Not Run,Not Run,OK,On,Yes,28,9.440,Inactive,-5.469,-3.125,34.500,20.383,66,3,0,0
524,In Gear,0.500,Off,8.680,5,98,Released,No,Inactive,Inactive,624,Off,13.700,92,16.863,OK,348,00:13:03,1156.500,36.471,Not Venting,Not Run,OK,Not Run,Off,10.304,-5.596,7,0,0,429.688,737.847,13.795,Off,50283,1.442,1.487,7,73,-12.500,-15.625,Open,Not Run,Not Run,OK,On,Yes,25,7.750,Inactive,-1.562,-5.469,28.500,19.113,66,3,0,0
525,In Gear,0.500,Off,7.539,5,98,Released,No,Inactive,Inactive,624,Off,13.600,92,15.686,OK,340,00:13:03,1089,26.667,Not Venting,Not Run,OK,Not Run,Off,9.127,-5.261,7,0,0,794.271,742.188,13.770,Off,50283,1.277,1.307,7,75,-12.500,-15.625,Open,Not Run,Not Run,OK,On,Yes,23,6.660,Inactive,-2.344,3.906,22,18.117,66,3,0,0
526,In Gear,0.500,Off,6.758,5,98,Released,No,Inactive,Inactive,624,Off,13.600,92,14.902,OK,328,00:13:03,1013.500,23.922,Not Venting,Not Run,OK,Not Run,Off,8.343,-4.815,7,0,0,824.653,742.188,13.770,Off,50283,1.202,1.232,7,76,-12.500,-15.625,Open,Not Run,Not Run,OK,On,Yes,22,6.020,Inactive,-5.469,-0.781,18.500,17.551,65,3,0,0
527,In Gear,0.500,Off,6.453,5,98,Released,No,Inactive,Inactive,624,Off,13.600,92,15.294,OK,340,00:13:04,980.750,23.137,Not Venting,Not Run,OK,Not Run,Off,8.343,-4.307,7,0,0,815.972,746.528,13.696,Off,50283,1.247,1.232,7,76,-12.500,-15.625,Open,Not Run,Not Run,OK,On,Yes,22,6.050,Inactive,-3.906,-2.344,18,17.551,65,3,0,0
528,In Gear,6.477,Off,7.266,5,98,Released,No,Inactive,Inactive,624,Off,13.600,92,23.529,OK,344,00:13:04,979.500,23.137,Not Venting,Not Run,OK,Not Run,Off,8.735,-3.794,0,0,0,781.250,746.528,13.746,Off,50283,1.638,1.608,7,75,-12.500,-15.625,Open,Not Run,Not Run,OK,On,Yes,23,8.820,Inactive,-3.906,-5.469,21,20.949,65,3,0,0
529,In Gear,6.281,Off,12.133,5,98,Released,No,Inactive,Inactive,624,Off,13.600,92,29.412,OK,340,00:13:05,1182.750,52.157,Not Venting,Not Run,OK,Not Run,Off,9.127,-3.328,0,0,0,707.465,750.868,13.746,Off,50283,2.028,2.043,7,66,-8.594,-9.375,Open,Not Run,Not Run,OK,On,Yes,32,13.760,Inactive,-7.812,-7.812,32,23.234,65,3,0,0
530,In Gear,0.852,Off,11.492,5,98,Released,No,Inactive,Inactive,624,Off,13.600,92,22.353,OK,340,00:13:05,1191.250,67.059,Not Venting,Not Run,OK,Not Run,Off,9.127,-3.074,0,0,0,43.403,755.208,13.746,Off,50283,2.043,2.043,7,67,-8.594,-9.375,Open,Not Run,Not Run,OK,On,Yes,32,10.520,Inactive,-0.781,0.781,45.500,20.383,64,3,0,0
531,In Gear,0.500,Off,8.445,5,98,Released,No,Inactive,Inactive,624,Off,13.700,92,15.686,OK,344,00:13:05,1148,33.725,Not Venting,Not Run,OK,Not Run,Off,9.912,-3.100,7,0,0,138.889,759.549,13.795,Off,50283,1.517,1.457,7,73,-12.500,-15.625,Open,Not Run,Not Run,OK,On,Yes,25,7.070,Inactive,2.344,2.344,51.500,18.547,64,3,0,0
532,In Gear,0.500,Off,7.555,5,98,Released,No,Inactive,Inactive,624,Off,13.700,92,16.471,OK,344,00:13:06,1083.750,26.667,Not Venting,Not Run,OK,Not Run,Off,10.304,-3.051,7,0,0,846.354,759.549,13.795,Off,50283,1.337,1.292,6,75,-12.500,-15.625,Open,Not Run,Not Run,OK,On,Yes,23,7.080,Inactive,-3.906,5.469,23,18.547,64,3,0,0
533,In Gear,0.500,Off,6.875,5,98,Released,No,Inactive,Inactive,624,Off,13.700,92,16.078,OK,340,00:13:06,1016.750,25.490,Not Venting,Not Run,OK,Not Run,Off,11.088,-2.867,7,0,0,837.674,759.549,13.820,Off,50283,1.292,1.277,7,75,-12.500,-15.625,Open,Not Run,Not Run,OK,On,Yes,23,6.470,Inactive,-3.906,-2.344,21,17.824,64,3,0,0
534,In Gear,0.500,Off,6.594,5,98,Released,No,Inactive,Inactive,624,Off,13.700,92,15.686,OK,332,00:13:07,967.750,23.137,Not Venting,Not Run,OK,Not Run,Off,11.873,-2.610,7,0,0,807.292,755.208,13.770,Off,50283,1.262,1.232,7,76,-12.500,-15.625,Open,Not Run,Not Run,OK,On,Yes,23,6.070,Inactive,-7.031,-4.688,19.500,17.551,63,3,0,0
535,In Gear,0.500,Off,6.391,5,98,Released,No,Inactive,Inactive,624,Off,13.700,92,16.078,OK,332,00:13:07,952,23.137,Not Venting,Not Run,OK,Not Run,Off,12.265,-2.446,7,0,0,716.146,759.549,13.746,Off,50283,1.202,1.187,6,76,-12.500,-15.625,Open,Not Run,Not Run,OK,On,Yes,22,6.200,Inactive,-8.594,-7.031,19.500,17.551,63,3,0,0
536,In Gear,0.500,Off,6.109,5,98,Applied,No,Inactive,Inactive,624,Off,13.600,92,16.471,OK,332,00:13:07,934,22.745,Not Venting,Not Run,OK,Not Run,Off,12.657,-2.162,7,0,0,672.743,763.889,13.746,Off,50283,1.187,1.157,7,75,-13.281,-15.625,Open,Not Run,Not Run,OK,On,Yes,23,6.080,Inactive,-10.156,-9.375,19.500,17.395,63,3,0,0
537,In Gear,0.500,Off,6.172,5,98,Applied,No,Inactive,Inactive,624,Off,13.600,92,15.686,OK,336,00:13:08,939.250,23.137,Not Venting,Not Run,OK,Not Run,Off,12.265,-1.890,7,0,0,125.868,763.889,13.720,Off,50283,1.322,1.292,7,75,-13.281,-15.625,Open,Not Run,Not Run,OK,On,Yes,23,5.970,Inactive,-0.781,-0.781,19.500,17.395,63,3,0,0
538,In Gear,0.500,Off,6.219,5,98,Released,No,Inactive,Inactive,624,Off,13.700,92,16.471,OK,336,00:13:08,939.250,23.137,Not Venting,Not Run,OK,Not Run,Off,11.873,-1.631,7,0,0,143.229,763.889,13.795,Off,50283,1.262,1.322,7,75,-13.281,-15.625,Open,Not Run,Not Run,OK,On,Yes,23,6.110,Inactive,-5.469,0,20,17.395,61,3,0,0
539,In Gear,11.203,Off,6.273,5,98,Released,No,Inactive,Inactive,624,Off,13.700,92,19.608,OK,332,00:13:08,914.250,22.745,Not Venting,Not Run,OK,Not Run,Off,10.696,-1.375,0,0,0,833.333,768.229,13.770,Off,50283,1.593,1.502,7,75,-13.281,-15.625,Open,Not Run,Not Run,OK,On,Yes,23,7.150,Inactive,-6.250,-4.688,21,20.109,61,3,0,0
540,In Gear,20.715,Off,23.477,5,98,Released,No,Inactive,Inactive,624,Off,13.700,92,95.686,OK,340,00:13:09,1154.500,63.529,Not Venting,Not Run,OK,Not Run,Off,8.343,-1.177,0,0,0,737.847,776.910,13.795,Off,50283,5.319,5.198,7,50,-8.594,-9.375,Open,Not Run,Not Run,OK,On,Yes,43,42.400,Inactive,-6.250,-6.250,19,34.602,60,3,0,0
541,In Gear,24.055,Off,53.523,5,98,Released,No,Inactive,Inactive,624,Off,13.600,92,86.667,OK,376,00:13:09,1666.500,100,Not Venting,Not Run,OK,Not Run,Off,7.167,-1.276,1,0,0,73.785,755.208,13.795,Off,50283,8.804,8.624,7,16,-2.344,-3.125,Open,Not Run,Not Run,OK,On,Yes,81,58.960,Inactive,1.562,0,21.500,38.723,61,3,0,0
542,In Gear,24.055,Off,57.719,5,98,Released,No,Inactive,Inactive,624,Off,13.600,92,80,OK,384,00:13:10,1784.250,100,Not Venting,Not Run,OK,Not Run,Off,8.343,-1.699,1,0,0,807.292,737.847,13.795,Off,50283,8.233,8.924,6,15,-2.344,-3.125,Open,Not Run,Not Run,OK,On,Yes,83,57.790,Inactive,7.031,7.031,22.500,38.859,62,3,0,0
543,In Gear,24.055,Off,58.461,5,98,Released,No,Inactive,Inactive,624,Off,13.600,92,82.745,OK,380,00:13:10,1783.250,100,Not Venting,Not Run,OK,Not Run,Off,9.520,-2.176,1,0,0,104.167,724.826,13.770,Off,50283,9.150,8.954,6,13,-2.344,-3.125,Open,Not Run,Not Run,OK,On,Yes,84,59.620,Inactive,3.125,-3.125,22,39.289,63,3,0,0
544,In Gear,23.293,Off,59.664,5,98,Released,No,Inactive,Inactive,624,Off,13.600,92,80.784,OK,384,00:13:10,1803.500,100,Not Venting,Not Run,OK,Not Run,Off,10.696,-2.608,1,0,0,824.653,724.826,13.746,Off,50283,8.969,9.150,6,14,-2.344,-3.125,Open,Not Run,Not Run,OK,On,Yes,84,59.360,Inactive,3.125,7.031,20.500,39.289,64,3,0,0
545,In Gear,23.254,Off,59.195,5,98,Released,No,Inactive,Inactive,624,Off,13.600,92,81.176,OK,384,00:13:11,1790,100,Not Venting,Not Run,OK,Not Run,Off,11.480,-2.999,1,0,0,160.590,724.826,13.720,Off,50283,9.090,8.849,6,14,-2.344,-3.125,Open,Not Run,Not Run,OK,On,Yes,84,58.960,Inactive,3.906,-1.562,20.500,39.016,65,3,0,0
546,In Gear,23.195,Off,59.461,5,98,Released,No,Inactive,Inactive,624,Off,13.600,92,81.569,OK,384,00:13:11,1798.500,100,Not Venting,Not Run,OK,Not Run,Off,11.873,-3.370,1,0,0,772.569,720.486,13.746,Off,50283,9.014,8.849,6,14,-2.344,-3.125,Open,Not Run,Not Run,OK,On,Yes,83,59.360,Inactive,-1.562,3.906,21,39.016,66,3,0,0
547,In Gear,22.531,Off,58.867,5,98,Released,No,Inactive,Inactive,624,Off,13.600,92,79.608,OK,384,00:13:12,1799.250,100,Not Venting,Not Run,OK,Not Run,Off,12.265,-3.737,1,0,0,490.451,711.806,13.720,Off,50283,8.774,8.594,6,15,-2.344,-3.125,Open,Not Run,Not Run,OK,On,Yes,82,57.530,Inactive,-1.562,3.125,22,38.586,67,3,0,0
548,In Gear,22.531,Off,58.898,5,98,Released,No,Inactive,Inactive,624,Off,13.600,92,79.608,OK,384,00:13:12,1803.500,100,Not Venting,Not Run,OK,Not Run,Off,13.049,-4.109,1,0,0,811.632,720.486,13.720,Off,50283,8.263,8.098,6,16,-2.344,-3.125,Open,Not Run,Not Run,OK,On,Yes,82,58.310,Inactive,-2.344,3.125,22,38.430,69,3,0,0
549,In Gear,20.520,Off,59.070,5,98,Released,No,Inactive,Inactive,624,Off,13.600,92,76.863,OK,384,00:13:12,1818.250,100,Not Venting,Not Run,OK,Not Run,Off,13.833,-4.426,1,0,0,807.292,716.146,13.746,Off,50283,7.978,8.353,6,15,-2.344,-3.125,Open,Not Run,Not Run,OK,On,Yes,82,56.760,Inactive,-2.344,3.125,20.500,38.020,70,3,0,0
550,In Gear,17.434,Off,53.070,5,98,Released,No,Inactive,Inactive,624,Off,13.600,92,70.980,OK,380,00:13:13,1764.500,100,Not Venting,Not Run,OK,Not Run,Off,14.618,-4.739,1,0,0,247.396,716.146,13.746,Off,50283,7.212,7.542,6,21,-2.344,-3.125,Open,Not Run,Not Run,OK,On,Yes,77,50.820,Inactive,3.125,-2.344,22,35.734,71,3,0,0
551,In Gear,0.500,Off,29.141,5,98,Released,No,Inactive,Inactive,624,Off,13.600,92,27.451,OK,384,00:13:13,1604.500,100,Not Venting,Not Run,OK,Not Run,Off,15.010,-5.098,7,0,0,859.375,729.167,13.746,Off,50283,3.080,3.395,6,44,-2.344,-3.125,Open,Not Run,Not Run,OK,On,Yes,56,18.060,Inactive,-5.469,3.125,30.500,25.070,72,3,0,0
552,In Gear,0.500,Off,17.414,5,98,Released,No,Inactive,Inactive,624,Off,13.600,92,23.529,OK,364,00:13:14,1375.500,88.627,Not Venting,Not Run,OK,Not Run,Off,15.794,-5.495,7,0,0,134.549,737.847,13.746,Off,50283,2.509,2.434,6,59,-13.281,-15.625,Open,Not Run,Not Run,OK,On,Yes,40,12.940,Inactive,1.562,3.125,37,22.668,72,3,0,0
553,In Gear,6.125,Off,17.430,5,98,Released,No,Inactive,Inactive,624,Off,13.600,92,34.902,OK,360,00:13:14,1357.500,82.745,Not Venting,Not Run,OK,Not Run,Off,16.578,-5.812,7,0,0,872.396,733.507,13.770,Off,50283,2.674,2.840,6,61,-13.281,-15.625,Open,Not Run,Not Run,OK,On,Yes,36,18.960,Inactive,-3.125,4.688,36,26.066,73,3,0,0
554,In Gear,6.125,Off,18.648,5,98,Released,No,Inactive,Inactive,624,Off,13.700,92,34.510,OK,364,00:13:14,1383.750,89.412,Not Venting,Not Run,OK,Not Run,Off,16.186,-6.050,7,0,0,868.056,742.188,13.746,Off,50283,2.809,2.809,6,58,-13.281,-15.625,Open,Not Run,Not Run,OK,On,Yes,40,19.020,Inactive,-7.031,-1.562,37.500,26.066,73,3,0,0
555,In Gear,4.934,Off,19.242,5,98,Released,No,Inactive,Inactive,624,Off,13.600,92,34.510,OK,368,00:13:15,1385.250,89.804,Not Venting,Not Run,OK,Not Run,Off,15.794,-6.156,7,0,0,659.722,746.528,13.746,Off,50283,3.020,2.779,6,58,-13.281,-15.625,Open,Not Run,Not Run,OK,On,Yes,40,19.110,Inactive,0.781,-3.125,38.500,25.930,72,3,0,0
556,In Gear,0.500,Off,14.945,5,98,Released,No,Inactive,Inactive,624,Off,13.600,92,24.706,OK,360,00:13:15,1338.750,82.353,Not Venting,Not Run,OK,Not Run,Off,15.010,-6.365,7,0,0,781.250,746.528,13.770,Off,50283,2.209,2.299,6,64,-13.281,-15.625,Open,Not Run,Not Run,OK,On,Yes,34,13.200,Inactive,-3.906,2.344,44.500,22.941,73,3,0,0
557,In Gear,0.500,Off,13.703,5,98,Released,No,Inactive,Inactive,624,Off,13.700,92,23.922,OK,364,00:13:15,1332,73.725,Not Venting,Not Run,OK,Not Run,Off,13.833,-6.498,7,0,0,863.715,746.528,13.795,Off,50283,1.953,1.923,6,66,-13.281,-15.625,Open,Not Run,Not Run,OK,On,Yes,32,12.700,Inactive,-3.125,1.562,36,22.512,72,3,0,0
558,In Gear,0.500,Off,12.266,5,98,Released,No,Inactive,Inactive,624,Off,13.700,92,20,OK,372,00:13:16,1311.750,68.627,Not Venting,Not Run,OK,Not Run,Off,13.049,-6.521,7,0,0,815.972,759.549,13.820,Off,50283,1.698,1.713,6,68,-13.281,-15.625,Open,Not Run,Not Run,OK,On,Yes,30,10.460,Inactive,-4.688,-3.906,37,21.105,72,3,0,0
559,In Gear,11.926,Off,21.164,5,98,Released,No,Inactive,Inactive,624,Off,13.700,92,48.235,OK,360,00:13:16,1393,82.353,Not Venting,Not Run,OK,Not Run,Off,12.657,-6.476,0,0,0,104.167,763.889,13.795,Off,50283,3.696,3.651,6,57,-8.594,-9.375,Open,Not Run,Not Run,OK,On,Yes,40,26.720,Inactive,0,0.781,37.500,29.621,72,3,0,0
560,In Gear,1.535,Off,27.594,5,98,Released,No,Inactive,Inactive,624,Off,13.700,92,46.275,OK,368,00:13:17,1450.500,96.078,Not Venting,Not Run,OK,Not Run,Off,12.265,-6.491,0,0,0,52.083,763.889,13.820,Off,50283,4.237,4.117,6,45,-8.594,-9.375,Open,Not Run,Not Run,OK,On,Yes,53,26.820,Inactive,4.688,2.344,31.500,24.367,72,3,0,0
561,In Gear,0.500,Off,15.047,5,98,Released,No,Inactive,Inactive,624,Off,13.700,92,23.529,OK,368,00:13:17,1342.500,81.176,Not Venting,Not Run,OK,Not Run,Off,12.657,-6.676,7,0,0,47.743,759.549,13.820,Off,50283,2.344,2.269,6,63,-13.281,-15.625,Open,Not Run,Not Run,OK,On,Yes,35,12.570,Inactive,7.812,7.812,45.500,22.375,73,3,0,0
562,In Gear,0.500,Off,13.406,5,98,Released,No,Inactive,Inactive,624,Off,13.700,92,23.529,OK,364,00:13:17,1330.250,70.980,Not Venting,Not Run,OK,Not Run,Off,13.049,-6.806,7,0,0,863.715,759.549,13.820,Off,50283,2.013,2.148,6,67,-13.281,-15.625,Open,Not Run,Not Run,OK,On,Yes,31,12.430,Inactive,-0.781,8.594,36.500,22.375,72,3,0,0
563,In Gear,0.500,Off,11.859,5,98,Applied,No,Inactive,Inactive,624,Off,13.700,92,19.216,OK,364,00:13:18,1312.750,62.353,Not Venting,Not Run,OK,Not Run,Off,13.441,-6.842,7,0,0,863.715,759.549,13.795,Off,50283,1.683,1.668,6,69,-13.281,-15.625,Open,Not Run,Not Run,OK,On,Yes,29,10.160,Inactive,-1.562,-0.781,38,20.949,72,3,0,0
564,In Gear,0.500,Off,10.609,5,98,Applied,No,Inactive,Inactive,624,Off,13.700,92,18.824,OK,368,00:13:18,1282.750,49.804,Not Venting,Not Run,OK,Not Run,Off,13.833,-6.746,7,0,0,815.972,759.549,13.820,Off,50283,1.487,1.502,6,71,-13.281,-15.625,Open,Not Run,Not Run,OK,On,Yes,27,9.540,Inactive,-5.469,-2.344,36.500,20.520,72,3,0,0
565,In Gear,0.500,Off,9.281,5,98,Applied,No,Inactive,Inactive,624,Off,13.700,92,16.471,OK,360,00:13:19,1241.500,38.039,Not Venting,Not Run,OK,Not Run,Off,14.225,-6.503,7,0,0,208.333,759.549,13.795,Off,50283,1.427,1.397,6,73,-13.281,-15.625,Open,Not Run,Not Run,OK,On,Yes,25,8.090,Inactive,2.344,-7.031,30.500,19.250,71,3,0,0
566,In Gear,0.500,Off,8.141,5,98,Applied,No,Inactive,Inactive,624,Off,13.700,92,15.294,OK,360,00:13:19,1188,27.843,Not Venting,Not Run,OK,Not Run,Off,13.833,-6.080,7,0,0,112.847,763.889,13.795,Off,50283,1.247,1.262,6,76,-13.281,-15.625,Open,Not Run,Not Run,OK,On,Yes,22,7.190,Inactive,3.125,1.562,24,18.547,70,3,0,0
567,In Gear,0.500,Off,7.320,5,98,Applied,No,Inactive,Inactive,624,Off,13.600,92,14.902,OK,356,00:13:19,1119,25.490,Not Venting,Not Run,OK,Not Run,Off,13.049,-5.535,7,0,0,815.972,759.549,13.746,Off,50283,1.202,1.187,6,76,-13.281,-15.625,Open,Not Run,Not Run,OK,On,Yes,22,6.670,Inactive,-1.562,2.344,21,18.117,69,3,0,0
568,In Gear,0.500,Off,7.031,5,98,Applied,No,Inactive,Inactive,624,Off,13.600,92,15.294,OK,356,00:13:20,1068,24.314,Not Venting,Not Run,OK,Not Run,Off,12.265,-4.930,7,0,0,798.611,759.549,13.746,Off,50283,1.172,1.277,6,76,-13.281,-15.625,Open,Not Run,Not Run,OK,On,Yes,21,6.530,Inactive,-4.688,2.344,20,17.980,67,3,0,0
569,In Gear,0.500,Off,6.695,5,98,Applied,No,Inactive,Inactive,624,Off,13.600,92,15.686,OK,348,00:13:20,1023.500,23.922,Not Venting,Not Run,OK,Not Run,Off,11.480,-4.329,7,0,0,811.632,759.549,13.746,Off,50283,1.292,1.202,6,76,-13.281,-15.625,Open,Not Run,Not Run,OK,On,Yes,22,6.170,Inactive,1.562,-2.344,18.500,17.824,66,3,0,0
570,In Gear,0.500,Off,6.555,5,98,Applied,No,Inactive,Inactive,624,Off,13.600,92,15.686,OK,344,00:13:21,990.750,23.137,Not Venting,Not Run,OK,Not Run,Off,9.520,-3.775,7,0,0,763.889,768.229,13.746,Off,50283,1.247,1.202,6,76,-13.281,-15.625,Open,Not Run,Not Run,OK,On,Yes,22,6.130,Inactive,-3.125,-3.125,18,17.551,65,3,0,0
571,In Gear,0.500,Off,6.359,5,98,Applied,No,Inactive,Inactive,624,Off,13.600,92,16.078,OK,340,00:13:21,955.500,23.137,Not Venting,Not Run,OK,Not Run,Off,6.775,-3.278,7,0,0,755.208,772.569,13.720,Off,50283,1.247,1.187,6,76,-13.281,-15.625,Open,Not Run,Not Run,OK,On,Yes,22,6.150,Inactive,-4.688,-7.031,19.500,17.551,63,3,0,0
