Row,+BM Voltage [V],Atmosphere Pressure [kPa],Av Engine Speed of All Cyl [rpm],Battery Voltage [V],Calculate Load [%],Coolant Temp [degree C],Engine Speed [rpm],Engine Speed of Cyl Count1 [rpm],Engine Speed of Cyl Count2 [rpm],IGN Advance [deg],Injection Volum (Cylinder1) [ml],Knock Correct Learn Value [degree CA],Short FT (Bank1 Sensor1) [%],Short FT (Bank2 Sensor1) [%]
6293,13.711,97,51199.219,13.457,21.569,83,1130.250,51199.219,51199.219,25.500,0.098,21,-3.906,2.344
6294,13.711,97,51199.219,13.457,21.569,83,1127.250,51199.219,51199.219,25.500,0.095,21,-3.125,2.344
6295,13.711,97,51199.219,13.457,21.569,83,1134.250,51199.219,51199.219,25.500,0.095,21,-3.125,2.344
6296,13.711,96,51199.219,13.457,21.569,83,1128,51199.219,51199.219,25.500,0.095,21,-3.125,2.344
6297,13.711,97,51199.219,13.457,21.569,83,1122.500,51199.219,51199.219,25.500,0.095,21,-3.125,2.344
6298,13.726,97,51199.219,13.457,21.569,83,1123.250,51199.219,51199.219,25,0.095,21,-3.125,2.344
6299,13.711,97,51199.219,13.457,21.569,83,1112.500,51199.219,51199.219,25,0.095,21,-3.125,2.344
6300,13.718,96,51199.219,13.457,21.961,83,1121,51199.219,51199.219,25.500,0.095,21,-3.125,2.344
6301,13.721,97,51199.219,13.457,21.569,83,1123.250,51199.219,51199.219,25.500,0.096,21,-2.344,2.344
6302,13.711,96,51199.219,13.476,21.569,83,1124,51199.219,51199.219,25.500,0.096,21,-2.344,2.344
6303,13.715,97,51199.219,13.457,21.569,83,1128.750,51199.219,51199.219,25.500,0.096,21,-2.344,2.344
6304,13.728,97,51199.219,13.457,21.961,83,1124,51199.219,51199.219,25.500,0.096,21,-3.125,2.344
6305,13.711,97,51199.219,13.476,21.569,83,1131.250,51199.219,51199.219,25.500,0.096,21,-3.125,2.344
6306,13.712,97,51199.219,13.457,21.569,83,1132.750,51199.219,51199.219,25.500,0.096,21,-3.125,2.344
6307,13.728,96,51199.219,13.457,21.569,83,1135.750,51199.219,51199.219,25.500,0.096,21,-3.125,2.344
6308,13.721,96,51199.219,13.476,21.569,83,1139,51199.219,51199.219,25.500,0.096,21,-3.125,2.344
6309,13.719,97,51199.219,13.476,21.569,83,1140.500,51199.219,51199.219,25.500,0.096,21,-3.125,2.344
6310,13.729,97,51199.219,13.457,21.569,83,1135.750,51199.219,51199.219,25.500,0.096,21,-3.125,2.344
6311,13.726,96,51199.219,13.476,21.569,83,1142,51199.219,51199.219,25.500,0.096,21,-3.125,2.344
6312,13.719,97,51199.219,13.476,21.569,82,1140.500,51199.219,51199.219,25.500,0.096,21,-3.125,2.344
6313,13.729,96,51199.219,13.476,21.569,82,1142,51199.219,51199.219,25.500,0.096,21,-3.125,2.344
6314,13.721,97,51199.219,13.476,21.569,82,1138.250,51199.219,51199.219,25.500,0.096,21,-3.125,1.562
6315,13.729,96,51199.219,13.476,21.569,82,1142.750,51199.219,51199.219,25.500,0.096,21,-2.344,1.562
6316,13.729,97,51199.219,13.457,21.569,82,1138.250,51199.219,51199.219,26,0.095,21,-2.344,1.562
6317,13.721,96,51199.219,13.476,21.569,82,1141.250,51199.219,51199.219,25.500,0.095,21,-2.344,2.344
6318,13.729,96,51199.219,13.476,21.569,82,1142,51199.219,51199.219,26,0.095,21,-2.344,2.344
6319,13.729,96,51199.219,13.476,21.569,82,1139,51199.219,51199.219,25.500,0.095,21,-2.344,2.344
6320,13.729,97,51199.219,13.476,21.569,82,1139.750,51199.219,51199.219,25.500,0.095,21,-2.344,2.344
6321,13.719,97,51199.219,13.476,21.569,82,1139.750,51199.219,51199.219,25.500,0.095,21,-2.344,1.562
6322,13.728,97,51199.219,13.476,21.569,82,1139,51199.219,51199.219,25.500,0.095,21,-2.344,1.562
6323,13.724,97,51199.219,13.476,21.569,82,1144.500,51199.219,51199.219,26,0.095,21,-3.125,2.344
6324,13.729,96,51199.219,13.476,21.569,82,1143.750,51199.219,51199.219,25.500,0.095,21,-3.125,2.344
6325,13.729,96,51199.219,13.457,21.569,82,1139,51199.219,51199.219,26,0.095,21,-3.125,1.562
6326,13.729,96,51199.219,13.476,21.569,82,1140.500,51199.219,51199.219,25.500,0.095,21,-3.125,2.344
6327,13.729,97,51199.219,13.476,21.569,82,1144.500,51199.219,51199.219,25.500,0.095,21,-3.125,1.562
6328,13.729,96,51199.219,13.476,21.569,82,1139.750,51199.219,51199.219,25.500,0.095,21,-3.125,1.562
6329,13.726,97,51199.219,13.476,21.569,82,1141.250,51199.219,51199.219,26,0.095,21,-3.125,1.562
6330,13.729,96,51199.219,13.457,21.569,82,1143.750,51199.219,51199.219,25.500,0.095,21,-3.125,1.562
6331,13.728,97,51199.219,13.457,21.569,82,1128.750,51199.219,51199.219,25.500,0.095,21,-3.125,1.562
6332,13.712,96,51199.219,13.476,21.569,82,1135,51199.219,51199.219,25.500,0.095,21,-3.125,1.562
6333,13.729,97,51199.219,13.476,21.569,82,1135.750,51199.219,51199.219,25.500,0.095,21,-3.125,1.562
6334,13.729,97,51199.219,13.476,21.569,82,1135.750,51199.219,51199.219,25.500,0.095,21,-3.125,1.562
6335,13.729,96,51199.219,13.476,21.569,82,1136.500,51199.219,51199.219,25.500,0.095,21,-3.125,2.344
6336,13.729,96,51199.219,13.476,21.569,82,1138.250,51199.219,51199.219,25.500,0.095,21,-3.125,2.344
6337,13.729,96,51199.219,13.457,21.569,82,1128.750,51199.219,51199.219,25.500,0.095,21,-2.344,2.344
6338,13.711,97,51199.219,13.476,21.569,82,1130.250,51199.219,51199.219,25.500,0.095,21,-2.344,2.344
6339,13.729,97,51199.219,13.476,21.569,82,1138.250,51199.219,51199.219,25.500,0.095,21,-2.344,2.344
6340,13.729,97,51199.219,13.457,21.569,82,1138.250,51199.219,51199.219,25.500,0.095,21,-2.344,2.344
6341,13.723,96,51199.219,13.476,21.569,82,1141.250,51199.219,51199.219,25.500,0.095,21,-2.344,2.344
6342,13.712,97,51199.219,13.457,21.569,82,1142,51199.219,51199.219,25.500,0.095,21,-2.344,1.562
6343,13.729,96,51199.219,13.476,21.569,82,1147.500,51199.219,51199.219,26,0.095,21,-2.344,1.562
6344,13.726,97,51199.219,13.476,21.569,82,1140.500,51199.219,51199.219,26,0.095,21,-2.344,1.562
6345,13.729,97,51199.219,13.476,21.569,82,1140.500,51199.219,51199.219,25.500,0.095,21,-2.344,2.344
6346,13.729,97,51199.219,13.457,21.569,82,1142,51199.219,51199.219,26,0.095,21,-3.125,2.344
6347,13.726,96,51199.219,13.476,21.569,82,1137.500,51199.219,51199.219,25.500,0.095,21,-3.125,2.344
6348,13.719,96,51199.219,13.476,21.569,82,1142,51199.219,51199.219,26,0.095,21,-2.344,1.562
6349,13.729,96,51199.219,13.476,21.569,81,1145.250,51199.219,51199.219,25.500,0.095,21,-3.125,1.562
6350,13.729,97,51199.219,13.476,21.569,82,1142.750,51199.219,51199.219,25.500,0.095,21,-3.125,1.562
6351,13.729,97,51199.219,13.476,21.569,81,1144.500,51199.219,51199.219,26,0.095,21,-3.125,1.562
6352,13.729,96,51199.219,13.476,21.569,81,1145.250,51199.219,51199.219,26,0.095,21,-2.344,1.562
6353,13.729,96,51199.219,13.476,21.569,81,1146.750,51199.219,51199.219,26,0.095,21,-2.344,1.562
6354,13.729,96,51199.219,13.476,21.569,81,1141.250,51199.219,51199.219,25.500,0.095,21,-2.344,1.562
6355,13.729,97,51199.219,13.476,21.569,81,1140.500,51199.219,51199.219,25.500,0.095,21,-2.344,1.562
6356,13.726,97,51199.219,13.476,21.569,81,1141.250,51199.219,51199.219,25.500,0.095,21,-2.344,1.562
6357,13.729,97,51199.219,13.457,21.569,81,1141.250,51199.219,51199.219,25.500,0.095,21,-3.125,1.562
6358,13.729,96,51199.219,13.476,21.569,81,1134.250,51199.219,51199.219,25.500,0.095,21,-3.125,1.562
6359,13.715,96,51199.219,13.476,21.569,81,1135.750,51199.219,51199.219,25.500,0.095,21,-3.125,1.562
6360,13.729,96,51199.219,13.476,21.569,81,1139.750,51199.219,51199.219,25.500,0.095,21,-3.125,1.562
6361,13.729,97,51199.219,13.476,21.569,81,1135,51199.219,51199.219,25.500,0.095,21,-3.125,1.562
6362,13.729,97,51199.219,13.476,21.569,81,1145.250,51199.219,51199.219,25.500,0.095,21,-3.125,1.562
6363,13.729,97,51199.219,13.476,21.961,81,1139,51199.219,51199.219,25.500,0.095,21,-3.125,1.562
6364,13.729,96,51199.219,13.476,21.961,81,1141.250,51199.219,51199.219,25.500,0.095,21,-3.125,1.562
6365,13.729,96,51199.219,13.476,21.569,81,1143.750,51199.219,51199.219,25.500,0.095,21,-3.125,1.562
6366,13.729,97,51199.219,13.476,21.569,81,1144.500,51199.219,51199.219,26,0.095,21,-3.125,1.562
6367,13.729,97,51199.219,13.476,21.569,81,1142,51199.219,51199.219,25.500,0.095,21,-3.125,1.562
6368,13.727,97,51199.219,13.476,21.569,81,1133.500,51199.219,51199.219,25.500,0.095,21,-3.125,1.562
6369,13.729,96,51199.219,13.476,21.569,81,1135.750,51199.219,51199.219,25.500,0.095,21,-3.125,1.562
6370,13.729,96,51199.219,13.476,21.569,81,1141.250,51199.219,51199.219,25.500,0.095,21,-3.125,1.562
6371,13.729,96,51199.219,13.476,21.569,81,1146,51199.219,51199.219,26,0.095,21,-3.125,1.562
6372,13.729,97,51199.219,13.476,21.569,81,1135.750,51199.219,51199.219,25.500,0.095,21,-3.125,1.562
6373,13.730,97,51199.219,13.476,21.569,81,1136.500,51199.219,51199.219,25.500,0.095,21,-3.125,1.562
6374,13.730,97,51199.219,13.476,21.569,81,1142,51199.219,51199.219,25.500,0.095,21,-3.125,1.562
6375,13.730,96,51199.219,13.476,21.569,81,1140.500,51199.219,51199.219,25.500,0.095,21,-3.906,1.562
6376,13.730,96,51199.219,13.476,21.569,81,1135.750,51199.219,51199.219,25.500,0.095,21,-3.125,1.562
6377,13.730,96,51199.219,13.476,21.569,81,1143.750,51199.219,51199.219,25.500,0.095,21,-3.125,1.562
6378,13.732,97,51199.219,13.476,21.569,81,1141.250,51199.219,51199.219,25.500,0.095,21,-3.125,1.562
6379,13.740,97,51199.219,13.476,21.569,81,1135.750,51199.219,51199.219,25.500,0.095,21,-3.125,1.562
6380,13.730,97,51199.219,13.476,21.569,81,1135,51199.219,51199.219,25.500,0.095,21,-3.125,1.562
6381,13.730,96,51199.219,13.476,21.569,81,1133.500,51199.219,51199.219,25.500,0.095,21,-3.125,1.562
6382,13.730,96,51199.219,13.476,21.569,81,1139,51199.219,51199.219,25.500,0.095,21,-3.125,1.562
6383,13.730,97,51199.219,13.496,21.569,81,1143.750,51199.219,51199.219,25.500,0.095,21,-3.125,1.562
6384,13.730,97,51199.219,13.476,21.569,81,1141.250,51199.219,51199.219,25.500,0.095,21,-3.125,1.562
6385,13.730,97,51199.219,13.476,21.569,81,1145.250,51199.219,51199.219,26,0.095,21,-3.125,1.562
6386,13.730,96,51199.219,13.496,21.569,81,1138.250,51199.219,51199.219,25.500,0.095,21,-3.125,1.562
6387,13.730,96,51199.219,13.476,21.569,81,1140.500,51199.219,51199.219,25.500,0.095,21,-3.125,1.562
6388,13.730,96,51199.219,13.476,21.569,81,1145.250,51199.219,51199.219,25.500,0.095,21,-3.125,1.562
6389,13.730,97,51199.219,13.476,21.569,81,1144.500,51199.219,51199.219,26,0.095,21,-3.125,1.562
6390,13.730,97,51199.219,13.476,21.569,81,1143.750,51199.219,51199.219,25.500,0.095,21,-3.125,1.562
6391,13.730,97,51199.219,13.476,21.569,81,1145.250,51199.219,51199.219,25.500,0.095,21,-3.125,1.562
6392,13.730,96,51199.219,13.476,21.569,81,1141.250,51199.219,51199.219,25.500,0.095,21,-3.125,1.562
6393,13.730,96,51199.219,13.476,21.569,81,1130.250,51199.219,51199.219,25.500,0.095,21,-3.125,1.562
6394,13.730,96,51199.219,13.476,21.569,81,1140.500,51199.219,51199.219,25.500,0.095,21,-3.125,1.562
6395,13.730,97,51199.219,13.476,21.569,81,1139,51199.219,51199.219,25.500,0.095,21,-3.125,1.562
6396,13.730,97,51199.219,13.476,21.569,81,1135.750,51199.219,51199.219,25.500,0.095,21,-3.125,1.562
6397,13.730,96,51199.219,13.476,21.569,81,1143.750,51199.219,51199.219,25.500,0.095,21,-3.125,1.562
6398,13.730,96,51199.219,13.476,21.569,81,1142,51199.219,51199.219,25.500,0.095,21,-3.125,1.562
6399,13.730,96,51199.219,13.476,21.569,81,1145.250,51199.219,51199.219,25.500,0.095,21,-3.125,1.562
6400,13.730,97,51199.219,13.476,21.569,81,1142.750,51199.219,51199.219,25.500,0.095,21,-3.125,1.562
6401,13.730,97,51199.219,13.476,21.569,81,1142,51199.219,51199.219,25.500,0.095,21,-3.125,1.562
6402,13.730,97,51199.219,13.476,21.569,81,1147.500,51199.219,51199.219,26,0.095,21,-3.125,1.562
6403,13.740,96,51199.219,13.476,21.569,81,1148.250,51199.219,51199.219,26,0.095,21,-3.125,1.562
6404,13.730,96,51199.219,13.476,21.569,81,1150,51199.219,51199.219,26,0.095,21,-3.125,1.562
6405,13.729,96,51199.219,13.476,21.569,81,1142.750,51199.219,51199.219,26,0.095,21,-3.125,1.562
6406,13.729,97,51199.219,13.476,21.569,81,1142.750,51199.219,51199.219,25.500,0.095,21,-3.125,1.562
6407,13.730,97,51199.219,13.476,21.569,81,1136.500,51199.219,51199.219,25.500,0.094,21,-3.125,1.562
6408,13.730,97,51199.219,13.476,21.569,81,1143.750,51199.219,51199.219,26,0.094,21,-3.906,1.562
6409,13.730,96,51199.219,13.476,21.569,81,1142,51199.219,51199.219,26,0.094,21,-3.906,1.562
6410,13.730,96,51199.219,13.476,21.569,81,1135,51199.219,51199.219,25.500,0.094,21,-3.125,1.562
6411,13.711,96,51199.219,13.476,21.569,81,1135.750,51199.219,51199.219,25.500,0.094,21,-3.125,0.781
6412,13.691,97,51199.219,13.457,21.569,81,1139.750,51199.219,51199.219,25.500,0.094,21,-3.125,0.781
6413,13.691,97,51199.219,13.457,21.569,81,1132.750,51199.219,51199.219,25.500,0.094,21,-3.125,0.781
6414,13.693,97,51199.219,13.457,21.176,81,1111.500,51199.219,51199.219,25,0.094,21,-3.125,0.781
6415,13.700,97,51199.219,13.457,21.176,81,1107.750,51199.219,51199.219,25,0.094,21,-3.906,0.781
6416,13.690,96,51199.219,13.457,21.176,81,1100,51199.219,51199.219,25,0.094,21,-3.906,0.781
6417,13.690,97,51199.219,13.457,20.784,81,1090.500,51199.219,51199.219,24.500,0.094,21,-3.906,0.781
6418,13.710,97,51199.219,13.457,20.784,81,1072.500,51199.219,51199.219,24.500,0.094,21,-3.906,0.781
6419,13.730,97,51199.219,13.457,20.784,81,1064,51199.219,51199.219,24,0.094,21,-3.906,0.781
6420,13.730,96,51199.219,13.457,21.176,81,1056.250,51199.219,51199.219,24,0.094,21,-3.125,0.781
6421,13.738,97,51199.219,13.457,21.569,81,1050,51199.219,51199.219,23.500,0.092,21,-3.125,0.781
6422,13.740,96,51199.219,13.457,21.961,81,1064,51199.219,51199.219,24,0.092,21,-3.125,0.781
6423,13.730,97,51199.219,13.457,22.353,81,1081.250,51199.219,51199.219,24,0.092,21,-2.344,0.781
6424,13.749,96,51199.219,13.457,23.137,81,1100,51199.219,51199.219,24.500,0.092,21,-1.562,0.781
6425,13.711,97,51199.219,13.457,23.137,81,1127.250,51199.219,51199.219,25,0.092,21,-1.562,1.562
6426,13.710,97,51199.219,13.476,22.745,81,1151.500,51199.219,51199.219,26,0.092,21,-1.562,2.344
6427,13.729,96,51199.219,13.476,22.353,81,1166.250,51199.219,51199.219,26,0.092,21,-1.562,2.344
6428,13.729,96,51199.219,13.476,21.961,81,1174,51199.219,51199.219,26.500,0.103,21,-2.344,2.344
6429,13.732,96,51199.219,13.476,21.961,81,1179.500,51199.219,51199.219,26.500,0.103,21,-2.344,1.562
6430,13.733,97,51199.219,13.457,21.569,81,1174,51199.219,51199.219,26.500,0.103,21,-3.125,1.562
6431,13.745,97,51199.219,13.476,21.569,81,1174,51199.219,51199.219,26.500,0.103,21,-3.906,0.781
6432,13.741,97,51199.219,13.476,21.569,81,1158.500,51199.219,51199.219,26,0.103,21,-3.906,0.781
6433,13.749,96,51199.219,13.476,21.569,81,1163.250,51199.219,51199.219,26,0.103,21,-3.906,0.781
6434,13.748,97,51199.219,13.457,21.961,81,1157,51199.219,51199.219,26,0.103,21,-3.906,0.781
6435,13.749,96,51199.219,13.476,21.961,81,1151.500,51199.219,51199.219,26,0.094,21,-3.906,0.781
6436,13.749,97,51199.219,13.457,21.961,81,1153,51199.219,51199.219,26,0.094,21,-3.125,0.781
6437,13.745,97,51199.219,13.476,21.961,81,1152.250,51199.219,51199.219,26,0.094,21,-3.125,0.781
6438,13.730,97,51199.219,13.457,21.961,81,1154.500,51199.219,51199.219,26,0.094,21,-3.125,0.781
6439,13.749,96,51199.219,13.457,21.961,81,1148.250,51199.219,51199.219,26,0.094,21,-3.125,1.562
6440,13.748,96,51199.219,13.457,21.961,81,1149,51199.219,51199.219,26,0.094,21,-3.125,0.781
6441,13.730,97,51199.219,13.476,21.961,81,1154.500,51199.219,51199.219,26,0.094,21,-3.125,1.562
6442,13.749,97,51199.219,13.457,21.961,81,1157,51199.219,51199.219,26,0.096,21,-3.125,1.562
6443,13.745,97,51199.219,13.476,21.961,81,1150,51199.219,51199.219,26,0.096,21,-3.125,0.781
6444,13.730,96,51199.219,13.476,21.961,81,1153,51199.219,51199.219,26,0.096,21,-3.125,0.781
6445,13.749,96,51199.219,13.476,21.961,81,1159.250,51199.219,51199.219,26,0.096,21,-3.125,0.781
6446,13.748,96,51199.219,13.457,21.961,81,1161.500,51199.219,51199.219,26,0.096,21,-3.125,0.781
6447,13.734,97,51199.219,13.476,21.961,81,1162.500,51199.219,51199.219,26,0.096,21,-3.906,0.781
6448,13.749,97,51199.219,13.476,21.961,81,1161.500,51199.219,51199.219,26,0.096,21,-3.906,0.781
6449,13.745,97,51199.219,13.457,21.961,81,1160,51199.219,51199.219,26,0.096,21,-3.906,0.781
6450,13.712,96,51199.219,13.476,21.961,81,1153.750,51199.219,51199.219,26,0.096,21,-3.906,0.781
6451,13.699,96,51199.219,13.457,21.569,81,1153,51199.219,51199.219,26,0.096,21,-3.906,0.781
6452,13.719,96,51199.219,13.476,21.569,81,1152.250,51199.219,51199.219,26,0.096,21,-3.906,0.781
6453,13.730,97,51199.219,13.476,21.569,81,1145.250,51199.219,51199.219,26,0.096,21,-3.906,0.781
6454,13.712,97,51199.219,13.457,21.569,81,1142,51199.219,51199.219,25.500,0.096,21,-3.906,0.781
6455,13.708,97,51199.219,13.457,21.569,81,1142,51199.219,51199.219,25.500,0.096,21,-3.906,0.781
6456,13.691,96,51199.219,13.476,21.569,81,1138.250,51199.219,51199.219,25.500,0.094,21,-3.906,0.781
6457,13.710,96,51199.219,13.457,21.569,81,1128,51199.219,51199.219,25.500,0.094,21,-3.906,0.781
6458,13.729,97,51199.219,13.476,21.176,81,1123.250,51199.219,51199.219,25,0.094,21,-3.906,0.781
6459,13.730,97,51199.219,13.476,21.176,81,1112.500,51199.219,51199.219,25,0.094,21,-3.906,0
6460,13.734,97,51199.219,13.457,21.176,81,1108.500,51199.219,51199.219,25,0.094,21,-3.906,0
6461,13.740,96,51199.219,13.476,21.176,81,1102.250,51199.219,51199.219,25,0.094,21,-3.906,0
6462,13.730,96,51199.219,13.476,21.569,81,1096.750,51199.219,51199.219,24.500,0.094,21,-3.906,0.781
6463,13.738,96,51199.219,13.457,21.569,81,1086.500,51199.219,51199.219,24.500,0.093,21,-3.906,0.781
6464,13.730,97,51199.219,13.457,21.569,81,1084.250,51199.219,51199.219,24.500,0.093,21,-3.125,0.781
6465,13.730,97,51199.219,13.476,21.569,81,1081.250,51199.219,51199.219,24.500,0.093,21,-3.125,0.781
6466,13.730,97,51199.219,13.457,21.569,81,1086.500,51199.219,51199.219,24.500,0.093,21,-3.125,0.781
6467,13.711,96,51199.219,13.457,21.569,81,1079.500,51199.219,51199.219,24.500,0.093,21,-3.125,0.781
6468,13.691,96,51199.219,13.457,21.569,81,1086.500,51199.219,51199.219,24.500,0.093,21,-3.125,0.781
6469,13.696,96,51199.219,13.457,21.569,81,1092,51199.219,51199.219,24.500,0.093,21,-3.125,0.781
6470,13.690,97,51199.219,13.457,21.569,81,1085.750,51199.219,51199.219,24.500,0.095,21,-3.125,0.781
6471,13.691,97,51199.219,13.476,21.176,81,1078,51199.219,51199.219,24.500,0.095,21,-3.906,0.781
6472,13.690,97,51199.219,13.457,20.392,81,1057.750,51199.219,51199.219,24,0.095,21,-3.906,0.781
6473,13.690,96,51199.219,13.457,20.392,81,1034.250,51199.219,51199.219,23.500,0.095,21,-4.688,0
6474,13.672,97,51199.219,13.457,20,81,1003,51199.219,51199.219,20.500,0.095,21,-4.688,0
6475,13.729,97,51199.219,13.437,20,81,968.750,51199.219,51199.219,20.500,0.095,21,-5.469,-0.781
6476,13.711,97,51199.219,13.437,20.784,81,952.250,51199.219,51199.219,20.500,0.095,21,-5.469,-1.562
6477,13.691,97,51199.219,13.437,21.176,81,925.750,51199.219,51199.219,20,0.095,21,-5.469,-2.344
6478,13.700,96,51199.219,13.437,21.569,81,910,51199.219,51199.219,19.500,0.089,21,-5.469,-3.125
6479,13.652,96,51199.219,13.437,21.961,81,894.500,51199.219,51199.219,19.500,0.089,21,-4.688,-3.125
6480,13.673,96,51199.219,13.437,22.353,81,889.750,51199.219,51199.219,19,0.089,21,-4.688,-3.906
6481,13.678,97,51199.219,13.437,22.353,81,878.750,51199.219,51199.219,19,0.089,21,-4.688,-3.125
6482,13.705,97,51199.219,13.437,22.353,81,871.750,51199.219,51199.219,19,0.089,21,-3.906,-3.125
6483,13.682,97,51199.219,13.437,22.745,81,878.750,51199.219,51199.219,19,0.089,21,-3.125,-2.344
6484,13.672,96,51199.219,13.437,22.745,81,874,51199.219,51199.219,19,0.089,21,-2.344,-2.344
6485,13.687,97,51199.219,13.417,22.353,81,875.750,51199.219,51199.219,19,0.089,21,-2.344,-1.562
6486,13.682,96,51199.219,13.437,22.745,81,868.750,51199.219,51199.219,19,0.089,21,-2.344,-1.562
6487,13.671,97,51199.219,13.417,22.745,81,871.750,51199.219,51199.219,19,0.097,21,-1.562,-1.562
6488,13.689,97,51199.219,13.437,22.745,81,878.750,51199.219,51199.219,19,0.097,21,-1.562,-0.781
6489,13.693,96,51199.219,13.437,22.353,81,885.750,51199.219,51199.219,19,0.097,21,-1.562,0
6490,13.710,96,51199.219,13.417,22.353,81,869.500,51199.219,51199.219,19,0.097,21,-1.562,0
6491,13.706,96,51199.219,13.437,22.353,81,876.500,51199.219,51199.219,19,0.097,21,-1.562,0
6492,13.672,97,51199.219,13.437,22.353,81,878,51199.219,51199.219,19,0.097,21,-1.562,0
6493,13.693,97,51199.219,13.437,22.353,81,873.250,51199.219,51199.219,19,0.097,21,-1.562,0
6494,13.691,97,51199.219,13.437,22.353,81,881.250,51199.219,51199.219,17.500,0.097,21,-1.562,0
6495,13.691,96,51199.219,13.437,22.353,81,872.500,51199.219,51199.219,18,0.097,21,-1.562,0
6496,13.710,96,51199.219,13.437,22.353,81,870.250,51199.219,51199.219,18.500,0.097,21,-1.562,0
6497,13.672,96,51199.219,13.417,22.353,81,862.500,51199.219,51199.219,16.500,0.097,21,-0.781,0
6498,13.695,97,51199.219,13.437,22.745,81,858.500,51199.219,51199.219,18.500,0.097,21,-0.781,0
6499,13.676,97,51199.219,13.417,22.745,81,861.500,51199.219,51199.219,16,0.097,21,-0.781,0
6500,13.691,97,51199.219,13.417,22.745,81,856.250,51199.219,51199.219,16.500,0.097,21,-0.781,0
6501,13.691,96,51199.219,13.437,22.745,81,846.750,51199.219,51199.219,15.500,0.097,21,-0.781,0.781
6502,13.691,96,51199.219,13.417,23.137,81,846.750,51199.219,51199.219,16.500,0.097,21,-0.781,0.781
6503,13.672,96,51199.219,13.417,22.745,81,851.500,51199.219,51199.219,15,0.097,21,-0.781,0.781
6504,13.671,97,51199.219,13.417,23.137,81,843.750,51199.219,51199.219,15,0.097,21,-0.781,0.781
6505,13.671,97,51199.219,13.417,23.137,81,841.250,51199.219,51199.219,15,0.097,21,0,0.781
6506,13.669,96,51199.219,13.417,23.137,81,839.750,51199.219,51199.219,15,0.100,21,0,0.781
6507,13.643,96,51199.219,13.417,22.745,81,833.500,51199.219,51199.219,15.500,0.100,21,0,0.781
6508,13.671,96,51199.219,13.417,22.745,81,832.750,51199.219,51199.219,15.500,0.100,21,-0.781,0
6509,13.649,97,51199.219,13.417,22.745,81,829.500,51199.219,51199.219,15,0.100,21,0,0
6510,13.651,97,51199.219,13.417,22.745,81,821,51199.219,51199.219,15,0.100,21,0,0
6511,13.671,97,51199.219,13.417,22.745,81,814.750,51199.219,51199.219,16,0.100,21,0,0
