Row,5 Volt Reference 1 [V],5 Volt Reference 2 [V],Accelerator Pedal Position (APP) Indicated Angle [%],Barometric Pressure (BARO) [kPa],Camshaft Position (CMP) Active Counter [counts],Camshaft Position (CMP) Sensor [rpm],Crankshaft Position (CKP) Active Counter [counts],Crankshaft Position (CKP) Resync Counter [counts],Crankshaft Position (CKP) Sensor [rpm],Engine Coolant Temperature (ECT) Sensor [degree C],Engine Load [%],Engine Run Time,Engine Speed [rpm],Ignition 1 Signal [V],Intake Air Temperature (IAT) Sensor [degree C],Knock Detected Cylinder 1,Knock Detected Cylinder 2,Knock Detected Cylinder 3,Knock Detected Cylinder 4,Knock Detected Cylinder 5,Knock Detected Cylinder 6,Knock Detected Cylinder 7,Knock Detected Cylinder 8,Knock Retard [deg],Malfunction Indicator Lamp (MIL) Requested By DTC,Manifold Absolute Pressure (MAP) Sensor [kPa],Mass Air Flow (MAF) Sensor [g/s],Spark [deg],Throttle Position (TP) Indicated Angle [%],Torque Management Spark Retard [deg],Total Knock Retard [deg],Vehicle Speed Sensor [km/h]
1043,5.043,5.043,11.926,98,148,802,215,0,818,96,43.529,00:12:49,820,13.746,19,No,No,No,No,No,No,No,No,0,Yes,49,13.960,19,23.508,0,0,4
1044,5.043,5.065,12.082,98,167,1033,250,0,1035,96,44.314,00:12:50,1045.750,13.770,19,No,No,No,No,No,No,No,No,0,Yes,51,16.530,27,25.070,0,0,5
1045,5.043,5.043,9.875,98,188,989,81,0,992,96,37.647,00:12:51,983.250,13.770,19,No,No,No,No,No,No,No,No,0,Yes,44,14.380,33,23.938,0,0,5
1046,5.043,5.065,5.773,98,207,900,118,0,892,96,31.373,00:12:51,885.500,13.770,19,No,No,No,No,No,No,No,No,0,Yes,40,11.640,36,22.102,0,0,6
1047,5.043,5.043,11.574,98,224,887,111,0,893,96,43.529,00:12:52,895,13.770,19,No,No,No,No,No,No,No,No,0,Yes,46,15.160,30.500,24.367,0,0,6
1048,5.043,5.065,9.699,98,244,1013,163,0,1006,96,40,00:12:52,1007.500,13.746,19,No,No,No,No,No,No,No,No,0,Yes,47,15.850,31,24.660,0,0,7
1049,5.043,5.065,0.500,98,7,976,227,0,963,96,24.314,00:12:53,958.500,13.795,19,No,No,No,No,No,No,No,No,0,Yes,39,9.390,39,20.383,0,0,7
1050,5.043,5.043,0.500,98,25,816,219,0,816,96,29.020,00:12:54,810.250,13.720,19,No,No,No,No,No,No,No,No,0,Yes,37,9.320,26.500,20.520,0,0,8
1051,5.043,5.065,0.500,98,41,770,165,0,767,96,27.451,00:12:54,764.500,13.696,19,No,No,No,No,No,No,No,No,0,Yes,37,8.560,22.500,19.953,0,0,7
1052,5.043,5.065,0.500,98,55,648,61,0,639,96,24.314,00:12:55,629.500,13.670,19,No,No,No,No,No,No,No,No,0,Yes,36,7.470,14,19.113,0,0,5
1053,5.043,5.065,0.500,98,66,579,145,0,579,96,22.745,00:12:55,577,13.670,19,No,No,No,No,No,No,No,No,0,Yes,38,7.030,15.500,18.547,0,0,2
1054,5.043,5.043,0.500,98,78,596,230,0,602,96,21.961,00:12:56,598,13.670,19,No,No,No,No,No,No,No,No,0,Yes,38,6.590,14.500,18.254,0,0,0
1055,5.043,5.065,0.500,98,89,539,45,0,547,96,20,00:12:57,546,13.696,19,No,No,No,No,No,No,No,No,0,Yes,37,6.120,16.500,17.824,0,0,0
1056,5.043,5.043,0.500,98,100,581,109,0,604,96,20.784,00:12:57,606.500,13.770,19,No,No,No,No,No,No,No,No,0,Yes,37,6.340,17.500,17.980,0,0,0
1057,5.043,5.065,0.500,98,114,651,236,0,656,96,19.216,00:12:58,658,13.746,19,No,No,No,No,No,No,No,No,0,Yes,33,5.870,11,17.551,0,0,0
1058,5.043,5.043,0.500,98,126,639,96,0,641,96,17.647,00:12:58,637.250,13.770,19,No,No,No,No,No,No,No,No,0,Yes,32,5.560,12.500,16.984,0,0,0
1059,5.043,5.065,0.500,98,138,577,186,0,587,96,17.255,00:12:59,585,13.746,19,No,No,No,No,No,No,No,No,0,Yes,32,5.310,19,16.555,0,0,0
1060,5.043,5.043,0.500,98,150,579,6,0,582,96,17.647,00:13:00,577.500,13.795,19,No,No,No,No,No,No,No,No,0,Yes,32,5.400,19.500,16.828,0,0,0
1061,5.043,5.043,0.500,98,161,578,87,0,599,96,17.647,00:13:00,596,13.795,19,No,No,No,No,No,No,No,No,0,Yes,32,5.430,18.500,16.828,0,0,0
1062,5.043,5.043,0.500,98,173,590,171,0,588,96,17.647,00:13:01,594,13.870,19,No,No,No,No,No,No,No,No,0,Yes,32,5.450,18.500,16.828,0,0,0
1063,5.043,5.065,0.500,98,185,559,254,0,567,96,17.255,00:13:01,566.500,13.820,19,No,No,No,No,No,No,No,No,0,Yes,32,5.430,23,16.828,0,0,0
1064,5.043,5.043,0.500,98,196,583,79,0,571,96,18.431,00:13:02,569,13.820,19,No,No,No,No,No,No,No,No,0,Yes,32,5.510,21,16.984,0,0,0
1065,5.043,5.065,0.500,98,208,583,165,0,579,96,18.039,00:13:03,579,13.820,19,No,No,No,No,No,No,No,No,0,Yes,32,5.520,19,16.984,0,0,0
1066,5.043,5.043,0.500,98,220,570,243,0,555,96,18.039,00:13:03,547,13.670,19,No,No,No,No,No,No,No,No,0,Yes,32,5.640,20,16.984,0,0,0
1067,5.043,5.065,0.500,98,231,600,65,0,602,96,18.431,00:13:04,603,13.795,19,No,No,No,No,No,No,No,No,0,Yes,33,5.710,18,17.258,0,0,0
1068,5.043,5.043,0.500,98,243,596,155,0,593,96,18.431,00:13:04,579.750,13.746,19,No,No,No,No,No,No,No,No,0,Yes,32,5.660,18.500,17.258,0,0,0
1069,5.043,5.065,0.500,98,255,603,241,0,598,96,18.431,00:13:05,600.750,13.820,19,No,No,No,No,No,No,No,No,0,Yes,32,5.680,18,17.258,0,0,0
1070,5.043,5.065,0.500,98,11,612,79,0,619,96,18.431,00:13:06,602,13.770,19,No,No,No,No,No,No,No,No,0,Yes,32,5.630,17.500,17.121,0,0,0
1071,5.043,5.065,0.500,98,23,586,164,0,590,96,18.431,00:13:06,586.750,13.720,19,No,No,No,No,No,No,No,No,0,Yes,32,5.640,18.500,17.258,0,0,0
1072,5.043,5.043,0.500,98,35,588,245,0,589,96,18.431,00:13:07,588.500,13.720,19,No,No,No,No,No,No,No,No,0,Yes,33,5.680,18.500,17.258,0,0,0
1073,5.043,5.043,0.500,98,46,585,73,0,584,96,18.431,00:13:07,590.250,13.720,19,No,No,No,No,No,No,No,No,0,Yes,32,5.640,18.500,17.258,0,0,0
1074,5.043,5.043,0.500,98,58,569,154,0,578,96,18.824,00:13:08,576,13.720,19,No,No,No,No,No,No,No,No,0,Yes,33,5.610,21,17.395,0,0,0
1075,5.043,5.043,0.500,98,70,614,249,0,618,96,18.824,00:13:09,614.500,13.720,19,No,No,No,No,No,No,No,No,0,Yes,32,5.810,17.500,17.395,0,0,0
1076,5.043,5.065,0.500,98,82,584,86,0,589,96,19.216,00:13:09,587.500,13.696,19,No,No,No,No,No,No,No,No,0,Yes,33,5.760,18.500,17.395,0,0,0
1077,5.043,5.065,0.500,98,94,576,167,0,579,96,18.824,00:13:10,583,13.720,19,No,No,No,No,No,No,No,No,0,Yes,33,5.760,20,17.395,0,0,0
1078,5.043,5.065,0.500,98,105,599,248,0,604,96,18.824,00:13:10,614.500,13.746,19,No,No,No,No,No,No,No,No,0,Yes,33,5.800,18,17.395,0,0,0
1079,5.043,5.065,0.500,98,117,575,85,0,575,96,18.824,00:13:11,584.250,13.770,19,No,No,No,No,No,No,No,No,0,Yes,33,6.130,18.500,18.117,0,0,0
1080,5.043,5.065,0.500,98,129,552,171,0,544,96,20.392,00:13:12,542.750,13.696,19,No,No,No,No,No,No,No,No,0,Yes,35,6.500,17.500,17.980,0,0,0
1081,5.043,5.043,0.500,98,139,485,205,0,488,96,22.353,00:13:12,484.750,13.746,19,No,No,No,No,No,No,No,No,0,Yes,40,6.930,20,18.547,0,0,0
1082,5.043,5.065,6.457,98,149,559,248,0,585,96,31.765,00:13:13,583.750,13.820,19,No,No,No,No,No,No,No,No,0,Yes,46,9.990,19,21.242,0,0,0
1083,5.043,5.065,14.602,98,164,842,160,0,864,96,53.333,00:13:13,874.250,13.795,19,No,No,No,No,No,No,No,No,0,Yes,53,17.860,20.500,25.793,0,0,0
1084,5.043,5.065,16.652,98,185,1166,7,0,1165,96,54.902,00:13:14,1179.250,13.870,19,No,No,No,No,No,No,No,No,0,Yes,56,24.580,25,28.625,0,0,3
1085,5.043,5.065,11.047,98,209,1185,196,0,1187,96,41.569,00:13:15,1172.250,13.845,19,No,No,No,No,No,No,No,No,0,Yes,50,17.740,32,25.363,0,0,7
1086,5.043,5.043,11.027,98,231,1082,62,0,1087,96,40.784,00:13:15,1085.250,13.795,19,No,No,No,No,No,No,No,No,0,Yes,47,16.950,32,25.227,0,0,9
1087,5.043,5.043,11.027,98,253,1121,193,0,1128,96,39.216,00:13:16,1125.500,13.820,19,No,No,No,No,No,No,No,No,0,Yes,45,16.800,33.500,25.363,0,0,11
1088,5.043,5.043,11.574,98,20,1161,91,0,1157,96,40.784,00:13:16,1160.750,13.795,19,No,No,No,No,No,No,No,No,0,Yes,45,18.670,32.500,25.930,0,0,13
1089,5.043,5.065,12.609,98,44,1240,23,0,1243,96,43.137,00:13:17,1245.500,13.770,19,No,No,No,No,No,No,No,No,0,Yes,47,20.740,32.500,26.789,0,0,14
1090,5.043,5.043,0.500,98,70,1219,240,0,1214,96,21.569,00:13:18,1215.500,13.746,19,No,No,No,No,No,No,No,No,0,Yes,34,10.410,44,21.105,0,0,15
1091,5.043,5.043,0.500,98,94,1203,185,0,1209,96,21.961,00:13:18,1209.250,13.696,19,No,No,No,No,No,No,No,No,0,Yes,29,9.850,35,20.949,0,0,15
1092,5.043,5.043,0.500,98,118,1164,111,0,1159,96,20.392,00:13:19,1155,13.696,19,No,No,No,No,No,No,No,No,0,Yes,27,9.120,33.500,20.383,0,0,14
1093,5.043,5.065,0.500,98,141,1080,251,0,1063,96,19.608,00:13:19,1060.750,13.670,19,No,No,No,No,No,No,No,No,0,Yes,26,8.190,29,19.680,0,0,13
1094,5.043,5.065,0.500,98,161,940,64,0,927,95,20.392,00:13:20,914.750,13.670,19,No,No,No,No,No,No,No,No,0,Yes,25,7.370,27,18.957,0,0,12
1095,5.043,5.043,0.500,98,178,805,45,0,800,95,20,00:13:21,796.250,13.596,19,No,No,No,No,No,No,No,No,0,Yes,26,6.480,28.500,18.117,0,0,11
1096,5.043,5.065,0.500,98,192,619,193,0,595,95,19.608,00:13:21,581.250,13.571,19,No,No,No,No,No,No,No,No,0,Yes,29,5.970,15.500,17.688,0,0,10
1097,5.043,5.043,13.293,98,202,545,243,0,565,95,45.490,00:13:22,588.750,13.820,19,No,No,No,No,No,No,No,No,0,Yes,47,14.930,17.500,24.230,0,1.934,8
1098,5.043,5.043,17.316,98,220,1094,253,0,1120,95,53.725,00:13:22,1127.750,13.746,19,No,No,No,No,No,No,No,No,0,Yes,56,22.890,23,27.922,0,0,8
1099,5.043,5.065,16.848,98,245,1253,193,0,1246,95,50.980,00:13:23,1254.500,13.770,18,No,No,No,No,No,No,No,No,0,Yes,55,24.720,28,28.488,0,0,10
1100,5.043,5.043,16.848,98,14,1305,167,0,1303,95,50.588,00:13:24,1309.250,13.795,19,No,No,No,No,No,No,No,No,0,Yes,55,26.370,29,28.918,0,0,12
1101,5.043,5.043,14.602,98,41,1349,177,0,1354,95,47.451,00:13:24,1351,13.770,19,No,No,No,No,No,No,No,No,0,Yes,53,24.760,30,28.352,0,0,14
1102,5.043,5.043,19.016,98,69,1473,217,0,1477,95,57.647,00:13:25,1486.500,13.820,18,No,No,No,No,No,No,No,No,0,Yes,60,33.650,27.500,31.477,0,0,15
1103,5.043,5.065,18.898,98,100,1576,87,0,1576,95,60.784,00:13:25,1586,13.720,18,No,No,No,No,No,No,No,No,0,Yes,62,38.150,27,32.902,0,0,16
1104,5.043,5.065,16.789,98,132,1659,11,0,1658,95,53.725,00:13:26,1659.750,13.746,18,No,No,No,No,No,No,No,No,0,Yes,59,35.580,29,32.043,0,0,18
1105,5.043,5.043,15.148,98,166,1666,203,0,1663,95,49.412,00:13:27,1663.750,13.770,18,No,No,No,No,No,No,No,No,0,Yes,54,33.040,31,31.047,0,0,19
1106,5.043,5.065,14.426,98,198,1474,113,0,1473,95,54.118,00:13:27,1441,13.746,18,No,No,No,No,No,No,No,No,0,Yes,55,31.480,26.500,30.617,1.758,0,19
1107,5.043,5.065,0.500,98,224,1168,100,0,1154,95,29.804,00:13:28,1142.500,13.746,18,No,No,No,No,No,No,No,No,0,Yes,43,13.480,34.500,23.098,0,0,19
1108,5.043,5.043,0.500,98,244,965,183,0,966,95,34.118,00:13:28,962.250,13.770,18,No,No,No,No,No,No,No,No,0,Yes,40,12.800,17.500,22.805,0,0,18
1109,5.043,5.065,0.500,98,7,933,221,0,936,95,35.294,00:13:29,927,13.795,18,No,No,No,No,No,No,No,No,0,Yes,41,12.800,16,22.805,0,0,17
1110,5.043,5.043,0.500,98,26,917,244,0,917,95,32.941,00:13:30,917.250,13.720,18,No,No,No,No,No,No,No,No,0,Yes,40,11.560,18,21.945,0,0,17
1111,5.043,5.043,0.500,98,43,864,249,0,854,95,31.373,00:13:30,848.500,13.720,18,No,No,No,No,No,No,No,No,0,Yes,38,10.750,20.500,21.379,0,0,16
1112,5.043,5.043,0.500,98,60,839,231,0,837,95,30.196,00:13:31,832.750,13.696,18,No,No,No,No,No,No,No,No,0,Yes,38,9.960,21,20.949,0,0,15
1113,5.043,5.043,0.500,98,77,779,186,0,779,95,27.451,00:13:31,772.750,13.670,18,No,No,No,No,No,No,No,No,0,Yes,36,8.670,22.500,19.953,0,0,14
1114,5.043,5.043,0.500,98,91,672,97,0,672,95,23.529,00:13:32,664.500,13.696,18,No,No,No,No,No,No,No,No,0,Yes,34,7.200,16.500,18.820,0,0,13
1115,5.043,5.065,0.500,98,103,593,197,0,577,95,21.961,00:13:33,576.750,13.646,18,No,No,No,No,No,No,No,No,0,Yes,36,6.780,16,18.391,0,0,10
1116,5.043,5.043,0.500,98,115,579,18,0,583,95,21.569,00:13:33,579.750,13.720,18,No,No,No,No,No,No,No,No,0,Yes,37,6.670,12,18.391,3.867,0,6
1117,5.043,5.043,0.500,98,126,566,86,0,570,95,21.176,00:13:34,563.500,13.720,18,No,No,No,No,No,No,No,No,0,Yes,37,6.460,16.500,18.117,0,0,3
1118,5.043,5.065,0.500,98,137,558,152,0,553,95,20.784,00:13:34,565.750,13.820,18,No,No,No,No,No,No,No,No,0,Yes,38,6.490,17.500,18.117,0,0,1
1119,5.043,5.065,0.500,98,148,559,218,0,559,94,19.608,00:13:35,556.500,13.820,18,No,No,No,No,No,No,No,No,0,Yes,37,6.060,16.500,17.824,0,0,0
1120,5.043,5.043,0.500,98,159,528,20,0,524,94,19.608,00:13:36,532.750,13.820,18,No,No,No,No,No,No,No,No,0,Yes,37,6.020,18,17.824,0,0,0
1121,5.043,5.065,0.500,98,170,535,71,0,537,94,19.608,00:13:36,540.750,13.770,18,No,No,No,No,No,No,No,No,0,Yes,37,6.030,17.500,17.824,0,0,0
1122,5.043,5.065,0.500,98,180,530,126,0,528,94,18.824,00:13:37,525.500,13.720,18,No,No,No,No,No,No,No,No,0,Yes,37,5.800,18,17.551,0,0,0
1123,5.043,5.043,0.500,98,190,493,157,0,501,94,20.392,00:13:37,500.500,13.720,18,No,No,No,No,No,No,No,No,0,Yes,39,6.280,19,17.824,0,0,0
1124,5.043,5.065,0.500,98,201,556,209,0,559,94,19.216,00:13:38,557.250,13.770,18,No,No,No,No,No,No,No,No,0,Yes,38,6.380,15,17.980,0,0,0
1125,5.043,5.043,0.500,98,212,540,13,0,540,94,19.608,00:13:39,535.250,13.670,18,No,No,No,No,No,No,No,No,0,Yes,37,5.950,17.500,17.395,0,0,0
1126,5.043,5.043,0.500,98,222,502,49,0,502,94,19.608,00:13:39,500.750,13.770,18,No,No,No,No,No,No,No,No,0,Yes,38,6.100,19,17.980,0,0,0
1127,5.043,5.043,0.500,98,232,540,99,0,547,94,19.608,00:13:40,544.250,13.845,18,No,No,No,No,No,No,No,No,0,Yes,38,6.020,17.500,17.688,0,0,0
1128,5.043,5.065,0.500,98,243,511,151,0,509,94,18.824,00:13:40,501.750,13.845,18,No,No,No,No,No,No,No,No,0,Yes,37,5.830,18.500,17.395,0,0,0
1129,5.043,5.065,13.254,98,253,526,195,0,563,95,42.353,00:13:41,559.500,13.820,18,No,No,No,No,No,No,No,No,0,Yes,48,13.230,18.500,23.371,0,0.879,0
1130,5.043,5.065,17.160,98,16,1146,210,0,1150,95,49.020,00:13:42,1160.500,13.870,18,No,No,No,No,No,No,No,No,0,Yes,56,21.710,22.500,27.492,0,0,2
1131,5.043,5.065,11.027,98,39,1142,125,0,1129,95,38.824,00:13:42,1132.250,13.895,18,No,No,No,No,No,No,No,No,0,Yes,48,16.920,30.500,25.070,0,0,6
1132,5.043,5.043,6.301,98,60,997,219,0,1001,95,36.471,00:13:43,997.250,13.845,18,No,No,No,No,No,No,No,No,0,Yes,44,12.910,33.500,22.941,0,0,8
1133,5.043,5.065,1.867,98,79,923,8,0,927,95,30.588,00:13:43,922.750,13.820,18,No,No,No,No,No,No,No,No,0,Yes,38,10.870,38.500,21.516,0,0,10
1134,5.043,5.043,0.500,98,97,910,23,0,909,95,26.667,00:13:44,918,13.845,18,No,No,No,No,No,No,No,No,0,Yes,35,9.460,30,20.676,0,0,11
1135,5.043,5.043,0.500,98,116,921,47,0,922,95,22.745,00:13:45,922.500,13.845,18,No,No,No,No,No,No,No,No,0,Yes,31,7.510,28,18.957,0,0,11
1136,5.043,5.043,0.500,98,134,855,54,0,858,95,20.392,00:13:45,859.750,13.870,18,No,No,No,No,No,No,No,No,0,Yes,28,6.930,28.500,18.547,0,0,11
1137,5.043,5.043,4.445,98,150,806,22,0,805,95,25.882,00:13:46,810.750,13.795,18,No,No,No,No,No,No,No,No,0,Yes,30,8.350,31.500,19.816,0,0,10
1138,5.043,5.065,10.207,98,167,802,246,0,808,95,41.176,00:13:46,819.250,13.820,18,No,No,No,No,No,No,No,No,0,Yes,38,13.110,33,23.098,0,0,9
1139,5.043,5.043,1.867,98,185,928,2,0,920,95,25.490,00:13:47,925.500,13.795,18,No,No,No,No,No,No,No,No,0,Yes,38,9.320,38.500,20.383,0,0,9
1140,5.043,5.043,0.500,98,202,820,244,0,822,95,26.275,00:13:48,814.750,13.770,18,No,No,No,No,No,No,No,No,0,Yes,34,8.480,33,19.953,0,0,9
1141,5.043,5.043,0.500,98,218,741,181,0,744,95,21.961,00:13:48,731,13.770,18,No,No,No,No,No,No,No,No,0,Yes,33,6.940,22,18.254,0,0,8
1142,5.043,5.065,1.379,98,232,665,70,0,667,95,24.314,00:13:49,658.500,13.720,18,No,No,No,No,No,No,No,No,0,Yes,35,7.740,16,19.113,0,0,7
1143,5.043,5.043,1.203,98,245,642,194,0,650,95,25.098,00:13:49,650.250,13.720,18,No,No,No,No,No,No,No,No,0,Yes,36,7.590,14.500,19.113,0,0,7
1144,5.043,5.043,0.500,98,2,647,60,0,650,95,21.176,00:13:50,643.500,13.720,18,No,No,No,No,No,No,No,No,0,Yes,35,6.750,15,18.254,0,0,6
1145,5.043,5.065,0.500,98,14,602,162,0,604,95,21.961,00:13:51,601.250,13.720,18,No,No,No,No,No,No,No,No,0,Yes,35,6.700,14.500,18.391,0,0,6
1146,5.043,5.065,0.500,98,26,585,246,0,586,95,21.569,00:13:51,591,13.770,18,No,No,No,No,No,No,No,No,0,Yes,36,6.450,15,18.254,0,0,6
1147,5.043,5.043,0.500,98,38,595,78,0,603,95,20.392,00:13:52,598.250,13.746,18,No,No,No,No,No,No,No,No,0,Yes,35,6.300,14.500,17.980,0,0,6
1148,5.043,5.043,0.500,98,49,565,151,0,569,95,20.392,00:13:52,563.500,13.746,18,No,No,No,No,No,No,No,No,0,Yes,36,6.230,16.500,17.824,0,0,6
1149,5.043,5.043,0.500,98,60,550,216,0,553,95,19.216,00:13:53,551,13.746,18,No,No,No,No,No,No,No,No,0,Yes,36,5.920,17.500,17.551,0,0,6
1150,5.043,5.043,0.500,98,71,543,23,0,544,95,19.608,00:13:54,543,13.670,18,No,No,No,No,No,No,No,No,0,Yes,36,5.990,17.500,17.551,0,0,6
1151,5.043,5.065,0.500,98,82,541,80,0,545,95,19.216,00:13:54,539.250,13.720,18,No,No,No,No,No,No,No,No,0,Yes,36,5.870,18,17.551,0,0,6
1152,5.043,5.043,0.500,98,93,537,138,0,537,95,19.608,00:13:55,536.750,13.670,18,No,No,No,No,No,No,No,No,0,Yes,36,5.940,18,17.551,0,0,6
1153,5.043,5.043,0.500,98,104,557,199,0,535,95,19.216,00:13:55,536.250,13.746,18,No,No,No,No,No,No,No,No,0,Yes,36,6.020,17.500,17.551,0,0,6
1154,5.043,5.043,0.500,98,114,541,0,0,544,95,19.216,00:13:56,544.250,13.746,18,No,No,No,No,No,No,No,No,0,Yes,36,5.960,18,17.688,0,0,6
1155,5.043,5.043,0.500,98,125,551,64,0,560,95,19.216,00:13:57,558.750,13.720,18,No,No,No,No,No,No,No,No,0,Yes,36,6.010,17,17.688,0,0,6
1156,5.043,5.065,0.500,98,136,524,123,0,509,95,19.216,00:13:57,514.750,13.720,18,No,No,No,No,No,No,No,No,0,Yes,36,5.940,19.500,17.551,0,0,5
1157,5.043,5.065,0.500,98,147,522,170,0,520,95,18.824,00:13:58,520.750,13.720,18,No,No,No,No,No,No,No,No,0,Yes,37,5.960,19,17.551,0,0,4
1158,5.043,5.065,0.500,98,157,515,214,0,517,95,20,00:13:58,515.500,13.746,18,No,No,No,No,No,No,No,No,0,Yes,38,6.220,20,17.824,0,0,3
1159,5.043,5.065,0.500,98,168,549,7,0,540,95,20.784,00:13:59,540.250,13.746,18,No,No,No,No,No,No,No,No,0,Yes,39,6.480,17.500,18.117,0,0,1
1160,5.043,5.043,0.500,98,179,556,77,0,552,95,20,00:14:00,555.250,13.770,18,No,No,No,No,No,No,No,No,0,Yes,38,6.180,16.500,17.824,0,0,0
1161,5.043,5.043,0.500,98,190,512,135,0,515,95,20,00:14:00,516.250,13.696,18,No,No,No,No,No,No,No,No,0,Yes,38,6.080,18,17.980,0,0,0
1162,5.043,5.043,0.500,98,200,528,181,0,526,95,20,00:14:01,523,13.746,18,No,No,No,No,No,No,No,No,0,Yes,38,6.020,17.500,17.824,0,0,0
1163,5.043,5.043,0.500,98,211,547,242,0,554,95,18.824,00:14:01,550.750,13.746,18,No,No,No,No,No,No,No,No,0,Yes,37,5.830,16.500,17.551,0,0,0
1164,5.043,5.043,0.500,98,222,522,35,0,536,95,19.608,00:14:02,534.500,13.596,18,No,No,No,No,No,No,No,No,0,Yes,38,6.040,29,17.824,0,0,0
1165,5.043,5.043,0.500,98,234,663,141,0,667,95,18.824,00:14:03,662.250,13.845,18,No,No,No,No,No,No,No,No,0,Yes,34,5.760,9,17.395,0,0,0
1166,5.043,5.065,0.500,98,246,608,246,0,602,95,18.039,00:14:03,600.750,13.248,18,No,No,No,No,No,No,No,No,0,Yes,34,5.560,18,16.984,0,0,0
1167,5.043,5.043,0.500,98,2,566,70,0,569,95,17.647,00:14:04,567.250,13.720,18,No,No,No,No,No,No,No,No,0,Yes,34,5.330,22,16.691,0,0,0
1168,5.043,5.043,0.500,98,13,556,137,0,563,95,17.647,00:14:04,568.750,13.845,18,No,No,No,No,No,No,No,No,0,Yes,34,5.490,22.500,16.828,0,0,0
1169,5.043,5.065,0.500,98,25,572,211,0,584,95,18.039,00:14:05,581.250,13.795,18,No,No,No,No,No,No,No,No,0,Yes,33,5.680,20,17.258,0,0,0
1170,5.043,5.043,0.500,98,36,583,36,0,577,95,18.431,00:14:06,583.500,13.845,18,No,No,No,No,No,No,No,No,0,Yes,33,5.540,19.500,17.121,0,0,0
1171,5.043,5.065,0.500,98,48,585,117,0,549,95,18.039,00:14:06,550.500,13.696,18,No,No,No,No,No,No,No,No,0,Yes,33,5.700,18.500,17.258,0,0,0
1172,5.043,5.043,0.500,98,59,564,191,0,570,95,18.039,00:14:07,562.250,13.746,18,No,No,No,No,No,No,No,No,0,Yes,33,5.690,21.500,17.258,0,0,0
1173,5.043,5.043,0.500,98,70,572,6,0,580,95,19.608,00:14:07,578.750,13.746,18,No,No,No,No,No,No,No,No,0,Yes,35,6.140,20,17.824,0,0,0
1174,5.043,5.065,0.500,98,82,597,90,0,602,95,20,00:14:08,603,13.795,18,No,No,No,No,No,No,No,No,0,Yes,34,6.030,18.500,17.824,0,0,0
1175,5.043,5.043,0.500,98,95,637,200,0,637,95,19.216,00:14:09,640.500,13.969,18,No,No,No,No,No,No,No,No,0,Yes,32,5.710,13.500,17.258,0,0,0
1176,5.043,5.043,0.500,98,107,598,38,0,603,95,0,00:00:00,589.750,0,18,No,No,No,No,No,No,No,No,0,Yes,30,3.520,18.500,10.715,0,0,0
1177,5.043,5.043,0.500,98,111,100,171,0,108,95,0,00:00:00,0,0.024,18,No,No,No,No,No,No,No,No,0,Yes,76,3.110,18.500,30.617,0,0,0
1178,5.043,5.065,0.500,98,111,33,171,1,0,95,0,00:00:00,0,0,18,No,No,No,No,No,No,No,No,0,Yes,98,0,18.500,30.773,0,0,0
1179,5.043,5.065,0.500,98,111,20,171,1,0,96,0,00:00:00,0,0,18,No,No,No,No,No,No,No,No,0,Yes,98,0,18.500,30.773,0,0,0
1180,5.043,5.043,0.500,98,111,0,171,1,0,96,0,00:00:00,0,0.024,18,No,No,No,No,No,No,No,No,0,Yes,98,0,18.500,25.637,0,0,0
1181,5.043,5.043,0.500,98,111,0,171,1,0,96,0,00:00:00,0,0.074,18,No,No,No,No,No,No,No,No,0,Yes,98,0,18.500,25.637,0,0,0
1182,5.043,5.043,0.500,98,111,0,171,1,0,96,0,00:00:00,0,0.024,18,No,No,No,No,No,No,No,No,0,Yes,98,0,18.500,25.637,0,0,0
1183,5.043,5.043,0.500,98,111,0,171,1,0,96,0,00:00:00,0,0.024,18,No,No,No,No,No,No,No,No,0,Yes,98,0,18.500,25.637,0,0,0
1184,5.043,5.065,0.500,98,111,0,171,1,0,96,0,00:00:00,0,0.024,18,No,No,No,No,No,No,No,No,0,Yes,98,0,18.500,25.637,0,0,0
1185,5.043,5.065,0.500,98,111,0,171,1,0,96,0,00:00:00,0,0.024,18,No,No,No,No,No,No,No,No,0,Yes,98,0,18.500,25.637,0,0,0
1186,5.043,5.043,0.500,98,111,0,171,1,0,96,0,00:00:00,0,0,18,No,No,No,No,No,No,No,No,0,Yes,98,0,18.500,25.637,0,0,0
1187,5.043,5.065,0.500,98,111,0,171,1,0,96,0,00:00:00,0,0.024,18,No,No,No,No,No,No,No,No,0,Yes,98,0,18.500,25.637,0,0,0
1188,5.043,5.043,0.500,98,111,0,171,1,0,96,0,00:00:00,0,0.024,18,No,No,No,No,No,No,No,No,0,Yes,98,0,18.500,25.637,0,0,0
1189,5.043,5.043,0.500,98,111,0,171,1,0,96,0,00:00:00,0,0,18,No,No,No,No,No,No,No,No,0,Yes,98,0,18.500,25.637,0,0,0
1190,5.043,5.065,0.500,98,111,0,171,1,0,96,0,00:00:00,0,0.024,18,No,No,No,No,No,No,No,No,0,Yes,98,0,18.500,25.637,0,0,0
1191,5.043,5.065,0.500,98,111,0,171,1,0,96,0,00:00:00,0,0.024,18,No,No,No,No,No,No,No,No,0,Yes,98,0,18.500,25.637,0,0,0
1192,5.043,5.065,0.500,98,111,0,171,1,0,96,0,00:00:00,0,0.024,19,No,No,No,No,No,No,No,No,0,Yes,98,0,18.500,25.637,0,0,0
